lncRNA,miRNA,mRNA,lncRNA_log2FC,mRNA_log2FC
LONP2,hsa-miR-363-5p,TET2,-2.174646262,1.93780082346301
LONP2,hsa-miR-363-5p,ZFP36,-13.55210368,-1.1235910566291
LONP2,hsa-miR-363-5p,ZFP36,-1.531811685,-1.1235910566291
LONP2,hsa-miR-363-5p,ZFP36,-2.174646262,-1.1235910566291
LONP2,hsa-miR-363-5p,HIST2H3A,-13.55210368,21.9806202845273
LONP2,hsa-miR-363-5p,HIST2H3A,-1.531811685,21.9806202845273
LONP2,hsa-miR-363-5p,HIST2H3A,-2.174646262,21.9806202845273
LONP2,hsa-miR-363-5p,HIST2H3C,-13.55210368,21.9806202845273
LONP2,hsa-miR-363-5p,HIST2H3C,-1.531811685,21.9806202845273
LONP2,hsa-miR-363-5p,HIST2H3C,-2.174646262,21.9806202845273
LONP2,hsa-miR-363-5p,HIC2,-13.55210368,-2.2145593558733
LONP2,hsa-miR-363-5p,HIC2,-1.531811685,-2.2145593558733
LONP2,hsa-miR-363-5p,HIC2,-2.174646262,-2.2145593558733
LONP2,hsa-miR-363-5p,MAPK6,-13.55210368,25.78362308538
LONP2,hsa-miR-363-5p,MAPK6,-1.531811685,25.78362308538
LONP2,hsa-miR-363-5p,MAPK6,-2.174646262,25.78362308538
LONP2,hsa-miR-363-5p,CBX6,-13.55210368,14.8454504000565
LONP2,hsa-miR-363-5p,CBX6,-1.531811685,14.8454504000565
LONP2,hsa-miR-363-5p,CBX6,-2.174646262,14.8454504000565
LONP2,hsa-miR-363-5p,HIST1H2AE,-13.55210368,16.4717102547491
MRPS25,hsa-miR-532-3p,PURB,-1.87842520000001,57.4032827377429
MRPS25,hsa-miR-532-3p,PURB,-15.51647672,57.4032827377429
MRPS25,hsa-miR-532-3p,PURB,-7.64471993,57.4032827377429
MRPS25,hsa-miR-532-3p,APP,-1.87842520000001,22.364184384959
MRPS25,hsa-miR-532-3p,APP,-15.51647672,22.364184384959
MRPS25,hsa-miR-532-3p,APP,-7.64471993,22.364184384959
MRPS25,hsa-miR-532-3p,ZFP91,-1.87842520000001,8.03315547859
MRPS25,hsa-miR-532-3p,ZFP91,-15.51647672,8.03315547859
MRPS25,hsa-miR-532-3p,ZFP91,-7.64471993,8.03315547859
MRPS25,hsa-miR-532-3p,DCTN4,-1.87842520000001,22.229307825446
MRPS25,hsa-miR-532-3p,DCTN4,-15.51647672,22.229307825446
MRPS25,hsa-miR-532-3p,DCTN4,-7.64471993,22.229307825446
MRPS25,hsa-miR-532-3p,TET3,-1.87842520000001,4.1462152259805
MRPS25,hsa-miR-532-3p,TET3,-15.51647672,4.1462152259805
MRPS25,hsa-miR-532-3p,TET3,-7.64471993,4.1462152259805
MRPS25,hsa-miR-532-3p,FRAT2,-1.87842520000001,1.2232003063688
MRPS25,hsa-miR-532-3p,FRAT2,-15.51647672,1.2232003063688
MRPS25,hsa-miR-532-3p,FRAT2,-7.64471993,1.2232003063688
MRPS25,hsa-miR-532-3p,ZC3H12C,-1.87842520000001,7.62893527854301
MRPS25,hsa-miR-532-3p,ZC3H12C,-15.51647672,7.62893527854301
MRPS25,hsa-miR-532-3p,ZC3H12C,-7.64471993,7.62893527854301
MRPS25,hsa-miR-532-3p,DDOST,-1.87842520000001,3.79684401314802
MRPS25,hsa-miR-532-3p,DDOST,-15.51647672,3.79684401314802
MRPS25,hsa-miR-532-3p,DDOST,-7.64471993,3.79684401314802
MRPS25,hsa-miR-532-3p,NAP1L1,-1.87842520000001,91.140209188235
MRPS25,hsa-miR-532-3p,NAP1L1,-15.51647672,91.140209188235
MRPS25,hsa-miR-532-3p,NAP1L1,-7.64471993,91.140209188235
MRPS25,hsa-miR-532-3p,UBE3C,-1.87842520000001,7.881432635023
MRPS25,hsa-miR-532-3p,UBE3C,-15.51647672,7.881432635023
MRPS25,hsa-miR-532-3p,UBE3C,-7.64471993,7.881432635023
MRPS25,hsa-miR-532-3p,PAFAH1B2,-1.87842520000001,17.2261867966335
MRPS25,hsa-miR-532-3p,PAFAH1B2,-15.51647672,17.2261867966335
MRPS25,hsa-miR-532-3p,PAFAH1B2,-7.64471993,17.2261867966335
MRPS25,hsa-miR-532-3p,ACSL4,-1.87842520000001,72.682075694263
MRPS25,hsa-miR-532-3p,ACSL4,-15.51647672,72.682075694263
MRPS25,hsa-miR-532-3p,ACSL4,-7.64471993,72.682075694263
MRPS25,hsa-miR-532-3p,ETHE1,-1.87842520000001,22.67631490249
MRPS25,hsa-miR-532-3p,ETHE1,-15.51647672,22.67631490249
MRPS25,hsa-miR-532-3p,ETHE1,-7.64471993,22.67631490249
MRPS25,hsa-miR-532-3p,LDLR,-1.87842520000001,-2.0247106879997
MRPS25,hsa-miR-532-3p,LDLR,-15.51647672,-2.0247106879997
MRPS25,hsa-miR-532-3p,LDLR,-7.64471993,-2.0247106879997
MRPS25,hsa-miR-532-3p,NPTN,-1.87842520000001,18.838725181623
MRPS25,hsa-miR-532-3p,NPTN,-15.51647672,18.838725181623
MRPS25,hsa-miR-532-3p,NPTN,-7.64471993,18.838725181623
MRPS25,hsa-miR-532-3p,HSP90B1,-1.87842520000001,62.493927848828
MRPS25,hsa-miR-532-3p,HSP90B1,-15.51647672,62.493927848828
MRPS25,hsa-miR-532-3p,HSP90B1,-7.64471993,62.493927848828
MRPS25,hsa-miR-532-3p,CSNK1A1,-1.87842520000001,76.09637769148
MRPS25,hsa-miR-532-3p,CSNK1A1,-15.51647672,76.09637769148
MRPS25,hsa-miR-532-3p,CSNK1A1,-7.64471993,76.09637769148
MRPS25,hsa-miR-532-3p,ABI2,-1.87842520000001,-1.1514480859759
MRPS25,hsa-miR-532-3p,ABI2,-15.51647672,-1.1514480859759
MRPS25,hsa-miR-532-3p,ABI2,-7.64471993,-1.1514480859759
MRPS25,hsa-miR-532-3p,ELL,-1.87842520000001,2.1485718907708
MRPS25,hsa-miR-532-3p,ELL,-15.51647672,2.1485718907708
MRPS25,hsa-miR-532-3p,ELL,-7.64471993,2.1485718907708
MRPS25,hsa-miR-532-3p,ATP13A3,-1.87842520000001,222.09199565625
MRPS25,hsa-miR-532-3p,ATP13A3,-15.51647672,222.09199565625
MRPS25,hsa-miR-532-3p,ATP13A3,-7.64471993,222.09199565625
MRPS25,hsa-miR-532-3p,FOSL2,-1.87842520000001,-13.241763081384
MRPS25,hsa-miR-532-3p,FOSL2,-15.51647672,-13.241763081384
MRPS25,hsa-miR-532-3p,FOSL2,-7.64471993,-13.241763081384
MRPS25,hsa-miR-532-3p,RAD51,-1.87842520000001,-1.07042148642591
MRPS25,hsa-miR-532-3p,RAD51,-15.51647672,-1.07042148642591
MRPS25,hsa-miR-532-3p,RAD51,-7.64471993,-1.07042148642591
MRPS25,hsa-miR-532-3p,WAC,-1.87842520000001,5.34643351783801
MRPS25,hsa-miR-532-3p,WAC,-15.51647672,5.34643351783801
MRPS25,hsa-miR-532-3p,WAC,-7.64471993,5.34643351783801
MRPS25,hsa-miR-532-3p,CPD,-1.87842520000001,8.47058337333351
MRPS25,hsa-miR-532-3p,CPD,-15.51647672,8.47058337333351
MRPS25,hsa-miR-532-3p,CPD,-7.64471993,8.47058337333351
MRPS25,hsa-miR-532-3p,NPTX1,-1.87842520000001,-1.0651801078737
MRPS25,hsa-miR-532-3p,NPTX1,-15.51647672,-1.0651801078737
MRPS25,hsa-miR-532-3p,NPTX1,-7.64471993,-1.0651801078737
MRPS25,hsa-miR-532-3p,BCL2L2-PABPN1,-1.87842520000001,1.95903724893999
MRPS25,hsa-miR-532-3p,BCL2L2-PABPN1,-15.51647672,1.95903724893999
MRPS25,hsa-miR-532-3p,BCL2L2-PABPN1,-7.64471993,1.95903724893999
MRPS25,hsa-miR-532-3p,MORF4L2,-1.87842520000001,34.884189134292
MRPS25,hsa-miR-532-3p,MORF4L2,-15.51647672,34.884189134292
MRPS25,hsa-miR-532-3p,MORF4L2,-7.64471993,34.884189134292
MRPS25,hsa-miR-532-3p,ZMYND11,-1.87842520000001,4.3039260098823
MRPS25,hsa-miR-532-3p,ZMYND11,-15.51647672,4.3039260098823
MRPS25,hsa-miR-532-3p,ZMYND11,-7.64471993,4.3039260098823
MRPS25,hsa-miR-532-3p,CTNNB1,-1.87842520000001,139.731147748034
MRPS25,hsa-miR-532-3p,CTNNB1,-15.51647672,139.731147748034
MRPS25,hsa-miR-532-3p,CTNNB1,-7.64471993,139.731147748034
MRPS25,hsa-miR-532-3p,ADAMTS1,-1.87842520000001,-44.4850549515961
MRPS25,hsa-miR-532-3p,ADAMTS1,-15.51647672,-44.4850549515961
MRPS25,hsa-miR-532-3p,ADAMTS1,-7.64471993,-44.4850549515961
MRPS25,hsa-miR-532-3p,CDC37L1,-1.87842520000001,3.7428986007372
MRPS25,hsa-miR-532-3p,CDC37L1,-15.51647672,3.7428986007372
MRPS25,hsa-miR-532-3p,CDC37L1,-7.64471993,3.7428986007372
MRPS25,hsa-miR-532-3p,AMOTL2,-1.87842520000001,-1.04796746010243
MRPS25,hsa-miR-532-3p,AMOTL2,-15.51647672,-1.04796746010243
MRPS25,hsa-miR-532-3p,AMOTL2,-7.64471993,-1.04796746010243
MRPS25,hsa-miR-532-3p,AHNAK,-1.87842520000001,333.53126530557
MRPS25,hsa-miR-532-3p,AHNAK,-15.51647672,333.53126530557
MRPS25,hsa-miR-532-3p,AHNAK,-7.64471993,333.53126530557
MRPS25,hsa-miR-532-3p,FBXL19,-1.87842520000001,5.54264110121241
SLC35F5,hsa-let-7a-2,CEBPA,-2.83182856,26.379865466625
SLC35F5,hsa-let-7a-2,CEBPA,-1.744496199,26.379865466625
SLC35F5,hsa-let-7a-2,CEBPA,-2.9035164,26.379865466625
SLC35F5,hsa-let-7a-2,CEBPA,-1.770784969,26.379865466625
SLC35F5,hsa-let-7a-2,CTCF,-2.83182856,2.5779476186529
SLC35F5,hsa-let-7a-2,CTCF,-1.744496199,2.5779476186529
SLC35F5,hsa-let-7a-2,CTCF,-2.9035164,2.5779476186529
SLC35F5,hsa-let-7a-2,CTCF,-1.770784969,2.5779476186529
SLC35F5,hsa-let-7a-2,RAD21,-2.83182856,57.627818389528
SLC35F5,hsa-let-7a-2,RAD21,-1.744496199,57.627818389528
SLC35F5,hsa-let-7a-2,RAD21,-2.9035164,57.627818389528
SLC35F5,hsa-let-7a-2,RAD21,-1.770784969,57.627818389528
SLC35F5,hsa-let-7a-2,REST,-2.83182856,10.3401277659217
SLC35F5,hsa-let-7a-2,REST,-1.744496199,10.3401277659217
SLC35F5,hsa-let-7a-2,REST,-2.9035164,10.3401277659217
SLC35F5,hsa-let-7a-2,REST,-1.770784969,10.3401277659217
SLC35F5,hsa-let-7a-2,STAT1,-2.83182856,9.99113675115498
SLC35F5,hsa-let-7a-2,STAT1,-1.744496199,9.99113675115498
SLC35F5,hsa-let-7a-2,STAT1,-2.9035164,9.99113675115498
SLC35F5,hsa-let-7a-2,STAT1,-1.770784969,9.99113675115498
SLC35F5,hsa-let-7c,ACTB,-2.83182856,1979.89616707239
SLC35F5,hsa-let-7c,ACTB,-1.744496199,1979.89616707239
SLC35F5,hsa-let-7c,ACTB,-2.9035164,1979.89616707239
SLC35F5,hsa-let-7c,ACTB,-1.770784969,1979.89616707239
SLC35F5,hsa-let-7c,ACTN4,-2.83182856,54.506094512826
SLC35F5,hsa-let-7c,ACTN4,-1.744496199,54.506094512826
SLC35F5,hsa-let-7c,ACTN4,-2.9035164,54.506094512826
SLC35F5,hsa-let-7c,ACTN4,-1.770784969,54.506094512826
SLC35F5,hsa-let-7c,ACVR1B,-2.83182856,1.2751522757255
SLC35F5,hsa-let-7c,ACVR1B,-1.744496199,1.2751522757255
SLC35F5,hsa-let-7c,ACVR1B,-2.9035164,1.2751522757255
SLC35F5,hsa-let-7c,ACVR1B,-1.770784969,1.2751522757255
SLC35F5,hsa-let-7c,AGO1,-2.83182856,9.5779176946687
SLC35F5,hsa-let-7c,AGO1,-1.744496199,9.5779176946687
SLC35F5,hsa-let-7c,AGO1,-2.9035164,9.5779176946687
SLC35F5,hsa-let-7c,AGO1,-1.770784969,9.5779176946687
SLC35F5,hsa-let-7c,AIDA,-2.83182856,19.0213821426648
SLC35F5,hsa-let-7c,AIDA,-1.744496199,19.0213821426648
SLC35F5,hsa-let-7c,AIDA,-2.9035164,19.0213821426648
SLC35F5,hsa-let-7c,AIDA,-1.770784969,19.0213821426648
SLC35F5,hsa-let-7c,ANKRD17,-2.83182856,8.41550658962498
SLC35F5,hsa-let-7c,ANKRD17,-1.744496199,8.41550658962498
SLC35F5,hsa-let-7c,ANKRD17,-2.9035164,8.41550658962498
SLC35F5,hsa-let-7c,ANKRD17,-1.770784969,8.41550658962498
SLC35F5,hsa-let-7c,ARL6IP1,-2.83182856,49.342474969051
SLC35F5,hsa-let-7c,ARL6IP1,-1.744496199,49.342474969051
SLC35F5,hsa-let-7c,ARL6IP1,-2.9035164,49.342474969051
SLC35F5,hsa-let-7c,ARL6IP1,-1.770784969,49.342474969051
SLC35F5,hsa-let-7c,ARMC8,-2.83182856,1.007135522835
SLC35F5,hsa-let-7c,ARMC8,-1.744496199,1.007135522835
SLC35F5,hsa-let-7c,ARMC8,-2.9035164,1.007135522835
SLC35F5,hsa-let-7c,ARMC8,-1.770784969,1.007135522835
SLC35F5,hsa-let-7c,ATP2A2,-2.83182856,63.576529955169
SLC35F5,hsa-let-7c,ATP2A2,-1.744496199,63.576529955169
SLC35F5,hsa-let-7c,ATP2A2,-2.9035164,63.576529955169
SLC35F5,hsa-let-7c,ATP2A2,-1.770784969,63.576529955169
SLC35F5,hsa-let-7c,ATP6V1F,-2.83182856,19.957127197374
SLC35F5,hsa-let-7c,ATP6V1F,-1.744496199,19.957127197374
SLC35F5,hsa-let-7c,ATP6V1F,-2.9035164,19.957127197374
SLC35F5,hsa-let-7c,ATP6V1F,-1.770784969,19.957127197374
SLC35F5,hsa-let-7c,BAZ1B,-2.83182856,-10.067359119341
SLC35F5,hsa-let-7c,BAZ1B,-1.744496199,-10.067359119341
SLC35F5,hsa-let-7c,BAZ1B,-2.9035164,-10.067359119341
SLC35F5,hsa-let-7c,BAZ1B,-1.770784969,-10.067359119341
SLC35F5,hsa-let-7c,BCOR,-2.83182856,9.33754400898009
SLC35F5,hsa-let-7c,BCOR,-1.744496199,9.33754400898009
SLC35F5,hsa-let-7c,BCOR,-2.9035164,9.33754400898009
SLC35F5,hsa-let-7c,BCOR,-1.770784969,9.33754400898009
SLC35F5,hsa-let-7c,BPTF,-2.83182856,-3.77324778090021
SLC35F5,hsa-let-7c,BPTF,-1.744496199,-3.77324778090021
SLC35F5,hsa-let-7c,BPTF,-2.9035164,-3.77324778090021
SLC35F5,hsa-let-7c,BPTF,-1.770784969,-3.77324778090021
SLC35F5,hsa-let-7c,BRD2,-2.83182856,-10.985063346398
SLC35F5,hsa-let-7c,BRD2,-1.744496199,-10.985063346398
SLC35F5,hsa-let-7c,BRD2,-2.9035164,-10.985063346398
SLC35F5,hsa-let-7c,BRD2,-1.770784969,-10.985063346398
SLC35F5,hsa-let-7c,BSDC1,-2.83182856,2.42034612154829
SLC35F5,hsa-let-7c,BSDC1,-1.744496199,2.42034612154829
SLC35F5,hsa-let-7c,BSDC1,-2.9035164,2.42034612154829
SLC35F5,hsa-let-7c,BSDC1,-1.770784969,2.42034612154829
SLC35F5,hsa-let-7c,C5orf24,-2.83182856,7.0288307440642
SLC35F5,hsa-let-7c,C5orf24,-1.744496199,7.0288307440642
SLC35F5,hsa-let-7c,C5orf24,-2.9035164,7.0288307440642
SLC35F5,hsa-let-7c,C5orf24,-1.770784969,7.0288307440642
SLC35F5,hsa-let-7c,C9orf40,-2.83182856,1.88267631353033
SLC35F5,hsa-let-7c,C9orf40,-1.744496199,1.88267631353033
SLC35F5,hsa-let-7c,C9orf40,-2.9035164,1.88267631353033
SLC35F5,hsa-let-7c,C9orf40,-1.770784969,1.88267631353033
SLC35F5,hsa-let-7c,CACNG8,-2.83182856,-5.72831358980834
SLC35F5,hsa-let-7c,CACNG8,-1.744496199,-5.72831358980834
SLC35F5,hsa-let-7c,CACNG8,-2.9035164,-5.72831358980834
SLC35F5,hsa-let-7c,CACNG8,-1.770784969,-5.72831358980834
SLC35F5,hsa-let-7c,CBL,-2.83182856,66.782391411424
SLC35F5,hsa-let-7c,CBL,-1.744496199,66.782391411424
SLC35F5,hsa-let-7c,CBL,-2.9035164,66.782391411424
SLC35F5,hsa-let-7c,CBL,-1.770784969,66.782391411424
SLC35F5,hsa-let-7c,CBX6,-2.83182856,14.8454504000565
SLC35F5,hsa-let-7c,CBX6,-1.744496199,14.8454504000565
SLC35F5,hsa-let-7c,CBX6,-2.9035164,14.8454504000565
SLC35F5,hsa-let-7c,CBX6,-1.770784969,14.8454504000565
RPL30,hsa-miR-1197,CDKN1A,-28.989751,155.80066974912
RPL30,hsa-miR-1197,CDKN1A,81.7994797,155.80066974912
RPL30,hsa-miR-1197,YTHDF3,-28.989751,18.8693929992788
RPL30,hsa-miR-1197,YTHDF3,81.7994797,18.8693929992788
RPL30,hsa-miR-1197,MCL1,-28.989751,142.59006397025
RPL30,hsa-miR-1197,MCL1,81.7994797,142.59006397025
RPL30,hsa-miR-1197,CELF1,-28.989751,-36.176734128058
RPL30,hsa-miR-1197,CELF1,81.7994797,-36.176734128058
RPL30,hsa-miR-1197,PAFAH1B1,-28.989751,14.6116973182376
RPL30,hsa-miR-1197,PAFAH1B1,81.7994797,14.6116973182376
RPL30,hsa-miR-1197,TGOLN2,-28.989751,33.221963134268
RPL30,hsa-miR-1197,TGOLN2,81.7994797,33.221963134268
RPL30,hsa-miR-1197,TUBA1B,-28.989751,77.006696307086
RPL30,hsa-miR-1197,TUBA1B,81.7994797,77.006696307086
RPL30,hsa-miR-1197,CALM2,-28.989751,148.784978537165
RPL30,hsa-miR-1197,CALM2,81.7994797,148.784978537165
RPL30,hsa-miR-1197,TNRC6A,-28.989751,-5.9257911117029
RPL30,hsa-miR-1197,TNRC6A,81.7994797,-5.9257911117029
RPL30,hsa-miR-1197,TUBA1C,-28.989751,-1.464543738884
RPL30,hsa-miR-1197,TUBA1C,81.7994797,-1.464543738884
RPL30,hsa-miR-1197,PRKAR1A,-28.989751,60.707426556093
RPL30,hsa-miR-1197,PRKAR1A,81.7994797,60.707426556093
RPL30,hsa-miR-1197,LONRF1,-28.989751,13.0636055485618
RPL30,hsa-miR-1197,LONRF1,81.7994797,13.0636055485618
RPL30,hsa-miR-1197,MAT2A,-28.989751,-1.24873603226999
RPL30,hsa-miR-1197,MAT2A,81.7994797,-1.24873603226999
RPL30,hsa-miR-1197,PSAP,-28.989751,196.02887264563
RPL30,hsa-miR-1197,PSAP,81.7994797,196.02887264563
RPL30,hsa-miR-1197,SETD5,-28.989751,-6.4125741496388
RPL30,hsa-miR-1197,SETD5,81.7994797,-6.4125741496388
RPL30,hsa-miR-1197,IPO7,-28.989751,80.067578644789
RPL30,hsa-miR-1197,IPO7,81.7994797,80.067578644789
RPL30,hsa-miR-1197,PPP1R15B,-28.989751,20.253262667981
RPL30,hsa-miR-1197,PPP1R15B,81.7994797,20.253262667981
RPL30,hsa-miR-1197,CHORDC1,-28.989751,10.4053732806916
RPL30,hsa-miR-1197,CHORDC1,81.7994797,10.4053732806916
RPL30,hsa-miR-1197,DDX3X,-28.989751,66.228198568293
RPL30,hsa-miR-1197,DDX3X,81.7994797,66.228198568293
RPL30,hsa-miR-1197,CHEK1,-28.989751,-2.0118927931004
RPL30,hsa-miR-1197,CHEK1,81.7994797,-2.0118927931004
RPL30,hsa-miR-1197,CSNK2A1,-28.989751,7.1114413081774
RPL30,hsa-miR-1197,CSNK2A1,81.7994797,7.1114413081774
RPL30,hsa-miR-1197,BTG2,-28.989751,-24.002386228444
RPL30,hsa-miR-1197,BTG2,81.7994797,-24.002386228444
RPL30,hsa-miR-1197,TNPO1,-28.989751,50.224527076819
RPL30,hsa-miR-1197,TNPO1,81.7994797,50.224527076819
RPL30,hsa-miR-1197,PKM,-28.989751,107.344989782359
RPL30,hsa-miR-1197,PKM,81.7994797,107.344989782359
RPL30,hsa-miR-1197,MIDN,-28.989751,11.8906070110661
RPL30,hsa-miR-1197,MIDN,81.7994797,11.8906070110661
RPL30,hsa-miR-1197,TRAM1,-28.989751,40.26727841012
RPL30,hsa-miR-1197,TRAM1,81.7994797,40.26727841012
RPL30,hsa-miR-1197,ARF3,-28.989751,5.81483403337998
RPL30,hsa-miR-1197,ARF3,81.7994797,5.81483403337998
RPL30,hsa-miR-1197,NARF,-28.989751,2.6090864753727
RPL30,hsa-miR-1197,NARF,81.7994797,2.6090864753727
RPL30,hsa-miR-1197,TXNIP,-28.989751,46.034873864508
RPL30,hsa-miR-1197,TXNIP,81.7994797,46.034873864508
RPL30,hsa-miR-1197,ANKRD52,-28.989751,17.8982667365496
RPL30,hsa-miR-1197,ANKRD52,81.7994797,17.8982667365496
RPL30,hsa-miR-1197,AAK1,-28.989751,9.31710187150989
RPL30,hsa-miR-1197,AAK1,81.7994797,9.31710187150989
RPL30,hsa-miR-1197,COPS5,-28.989751,10.6593545378364
RPL30,hsa-miR-1197,COPS5,81.7994797,10.6593545378364
RPL30,hsa-miR-1197,PCMT1,-28.989751,19.7118353820753
RPL30,hsa-miR-1197,PCMT1,81.7994797,19.7118353820753
RPL30,hsa-miR-1197,SRRT,-28.989751,-6.60322171696841
RPL30,hsa-miR-1197,SRRT,81.7994797,-6.60322171696841
RPL30,hsa-miR-1197,AGO2,-28.989751,54.342675922758
RPL30,hsa-miR-1197,AGO2,81.7994797,54.342675922758
RPL30,hsa-miR-1197,GLCCI1,-28.989751,2.8388157794859
RPL30,hsa-miR-1197,GLCCI1,81.7994797,2.8388157794859
RPL30,hsa-miR-1197,C8orf76,-28.989751,5.6583023470001
RPL30,hsa-miR-1197,C8orf76,81.7994797,5.6583023470001
RPL30,hsa-miR-1197,MAP3K1,-28.989751,6.4058442589719
RPL30,hsa-miR-1197,MAP3K1,81.7994797,6.4058442589719
RPL30,hsa-miR-1197,CRKL,-28.989751,4.65311715244499
RPL30,hsa-miR-1197,CRKL,81.7994797,4.65311715244499
RPL30,hsa-miR-1197,FBXO3,-28.989751,2.13581094499486
RPL30,hsa-miR-1197,FBXO3,81.7994797,2.13581094499486
RPL30,hsa-miR-1197,WEE1,-28.989751,3.8352022453979
RPL30,hsa-miR-1197,WEE1,81.7994797,3.8352022453979
RPL30,hsa-miR-1197,SUMO3,-28.989751,26.309487860099
RPL30,hsa-miR-1197,SUMO3,81.7994797,26.309487860099
RPL30,hsa-miR-1197,TOP1,-28.989751,40.767616681838
RPL30,hsa-miR-1197,TOP1,81.7994797,40.767616681838
RPL30,hsa-miR-1197,ENTPD6,-28.989751,19.3871009317897
RPL30,hsa-miR-1197,ENTPD6,81.7994797,19.3871009317897
RPL30,hsa-miR-1197,FOXK1,-28.989751,14.4602931121626
RPL30,hsa-miR-1197,FOXK1,81.7994797,14.4602931121626
RPL30,hsa-miR-1197,LARP1,-28.989751,50.344421451008
RPL30,hsa-miR-1197,LARP1,81.7994797,50.344421451008
RPL30,hsa-miR-1197,DNAJC7,-28.989751,20.0905290791204
RPL30,hsa-miR-1197,DNAJC7,81.7994797,20.0905290791204
RPL30,hsa-miR-1197,RPS6,-28.989751,216.77215545241
RPL30,hsa-miR-1197,RPS6,81.7994797,216.77215545241
RPL30,hsa-miR-1197,FAM102A,-28.989751,3.28942793284504
RPL30,hsa-miR-1197,FAM102A,81.7994797,3.28942793284504
RPL30,hsa-miR-1197,ACBD3,-28.989751,10.5899282323392
RPL30,hsa-miR-1197,ACBD3,81.7994797,10.5899282323392
