lncRNA,miRNA,mRNA,lncRNA_log2FC,mRNA_log2FC
PPP4C,hsa-miR-490-3p,NUFIP2,-3.38743243,-11.717502646991
PPP4C,hsa-miR-490-3p,NUFIP2,2.59741892,-11.717502646991
PPP4C,hsa-miR-490-3p,NUFIP2,6.94784421,-11.717502646991
PPP4C,hsa-miR-490-3p,HMGA2,8.54160146,-5.117939956163
PPP4C,hsa-miR-490-3p,HMGA2,-3.38743243,-5.117939956163
PPP4C,hsa-miR-490-3p,HMGA2,2.59741892,-5.117939956163
PPP4C,hsa-miR-490-3p,HMGA2,6.94784421,-5.117939956163
PPP4C,hsa-miR-490-3p,AHCTF1,8.54160146,4.20412021677801
PPP4C,hsa-miR-490-3p,AHCTF1,-3.38743243,4.20412021677801
PPP4C,hsa-miR-490-3p,AHCTF1,2.59741892,4.20412021677801
PPP4C,hsa-miR-490-3p,AHCTF1,6.94784421,4.20412021677801
PPP4C,hsa-miR-490-3p,TGFBR1,8.54160146,-1.4670069300967
PPP4C,hsa-miR-490-3p,TGFBR1,-3.38743243,-1.4670069300967
PPP4C,hsa-miR-490-3p,TGFBR1,2.59741892,-1.4670069300967
PPP4C,hsa-miR-490-3p,TGFBR1,6.94784421,-1.4670069300967
PPP4C,hsa-miR-490-3p,YWHAE,8.54160146,91.997438649941
PPP4C,hsa-miR-490-3p,YWHAE,-3.38743243,91.997438649941
PPP4C,hsa-miR-490-3p,YWHAE,2.59741892,91.997438649941
PPP4C,hsa-miR-490-3p,YWHAE,6.94784421,91.997438649941
PPP4C,hsa-miR-490-3p,AKIRIN2,8.54160146,3.8132763400247
PPP4C,hsa-miR-490-3p,AKIRIN2,-3.38743243,3.8132763400247
PPP4C,hsa-miR-490-3p,AKIRIN2,2.59741892,3.8132763400247
PPP4C,hsa-miR-490-3p,AKIRIN2,6.94784421,3.8132763400247
PPP4C,hsa-miR-490-3p,VDAC1,8.54160146,33.704399005534
PPP4C,hsa-miR-490-3p,VDAC1,-3.38743243,33.704399005534
PPP4C,hsa-miR-490-3p,VDAC1,2.59741892,33.704399005534
PPP4C,hsa-miR-490-3p,VDAC1,6.94784421,33.704399005534
PPP4C,hsa-miR-490-3p,TNRC6C,8.54160146,1.5564313463606
PPP4C,hsa-miR-490-3p,TNRC6C,-3.38743243,1.5564313463606
PPP4C,hsa-miR-490-3p,TNRC6C,2.59741892,1.5564313463606
PPP4C,hsa-miR-490-3p,TNRC6C,6.94784421,1.5564313463606
PPP4C,hsa-miR-490-3p,PAPOLA,8.54160146,7.36110323625599
PPP4C,hsa-miR-490-3p,PAPOLA,-3.38743243,7.36110323625599
PPP4C,hsa-miR-490-3p,PAPOLA,2.59741892,7.36110323625599
PPP4C,hsa-miR-490-3p,PAPOLA,6.94784421,7.36110323625599
PPP4C,hsa-miR-490-3p,TMED2,8.54160146,5.74079091066301
PPP4C,hsa-miR-490-3p,TMED2,-3.38743243,5.74079091066301
PPP4C,hsa-miR-490-3p,TMED2,2.59741892,5.74079091066301
PPP4C,hsa-miR-490-3p,TMED2,6.94784421,5.74079091066301
PPP4C,hsa-miR-490-3p,MORF4L2,8.54160146,7.671037175756
PPP4C,hsa-miR-490-3p,MORF4L2,-3.38743243,7.671037175756
PPP4C,hsa-miR-490-3p,MORF4L2,2.59741892,7.671037175756
PPP4C,hsa-miR-490-3p,MORF4L2,6.94784421,7.671037175756
PPP4C,hsa-miR-490-3p,UBA2,8.54160146,-4.05844083724699
PPP4C,hsa-miR-490-3p,UBA2,-3.38743243,-4.05844083724699
PPP4C,hsa-miR-490-3p,UBA2,2.59741892,-4.05844083724699
PPP4C,hsa-miR-490-3p,UBA2,6.94784421,-4.05844083724699
PPP4C,hsa-miR-490-3p,CDK2,8.54160146,4.395739913178
PPP4C,hsa-miR-490-3p,CDK2,-3.38743243,4.395739913178
PPP4C,hsa-miR-490-3p,CDK2,2.59741892,4.395739913178
PPP4C,hsa-miR-490-3p,CDK2,6.94784421,4.395739913178
PPP4C,hsa-miR-490-3p,CNR1,8.54160146,-9.9399927099921
PPP4C,hsa-miR-490-3p,CNR1,-3.38743243,-9.9399927099921
PPP4C,hsa-miR-490-3p,CNR1,2.59741892,-9.9399927099921
PPP4C,hsa-miR-490-3p,CNR1,6.94784421,-9.9399927099921
PPP4C,hsa-miR-490-3p,RSF1,8.54160146,-7.0075947961036
PPP4C,hsa-miR-490-3p,RSF1,-3.38743243,-7.0075947961036
PPP4C,hsa-miR-490-3p,RSF1,2.59741892,-7.0075947961036
PPP4C,hsa-miR-490-3p,RSF1,6.94784421,-7.0075947961036
PPP4C,hsa-miR-490-3p,RBPJ,8.54160146,-14.828771780059
PPP4C,hsa-miR-490-3p,RBPJ,-3.38743243,-14.828771780059
PPP4C,hsa-miR-490-3p,RBPJ,2.59741892,-14.828771780059
PPP4C,hsa-miR-490-3p,RBPJ,6.94784421,-14.828771780059
PPP4C,hsa-miR-490-3p,ARFGEF1,8.54160146,-5.326793509034
PPP4C,hsa-miR-490-3p,ARFGEF1,-3.38743243,-5.326793509034
PPP4C,hsa-miR-490-3p,ARFGEF1,2.59741892,-5.326793509034
PPP4C,hsa-miR-490-3p,ARFGEF1,6.94784421,-5.326793509034
PPP4C,hsa-miR-490-3p,BTAF1,8.54160146,-12.129791991772
PPP4C,hsa-miR-490-3p,BTAF1,-3.38743243,-12.129791991772
PPP4C,hsa-miR-490-3p,BTAF1,2.59741892,-12.129791991772
PPP4C,hsa-miR-490-3p,BTAF1,6.94784421,-12.129791991772
PPP4C,hsa-miR-490-3p,CNOT7,8.54160146,-9.22202666521551
PPP4C,hsa-miR-490-3p,CNOT7,-3.38743243,-9.22202666521551
PPP4C,hsa-miR-490-3p,CNOT7,2.59741892,-9.22202666521551
PPP4C,hsa-miR-490-3p,CNOT7,6.94784421,-9.22202666521551
LTBP3,hsa-miR-149-3p,YWHAE,5.73892651,91.997438649941
LTBP3,hsa-miR-149-3p,YWHAE,67.6844039999996,91.997438649941
LTBP3,hsa-miR-149-3p,YWHAE,1.943266099,91.997438649941
LTBP3,hsa-miR-149-3p,YWHAE,-1.557408539,91.997438649941
LTBP3,hsa-miR-149-3p,MKNK2,5.73892651,15.908851999898
LTBP3,hsa-miR-149-3p,MKNK2,67.6844039999996,15.908851999898
LTBP3,hsa-miR-149-3p,MKNK2,1.943266099,15.908851999898
LTBP3,hsa-miR-149-3p,MKNK2,-1.557408539,15.908851999898
LTBP3,hsa-miR-149-3p,KHSRP,5.73892651,23.661367325664
LTBP3,hsa-miR-149-3p,KHSRP,67.6844039999996,23.661367325664
LTBP3,hsa-miR-149-3p,KHSRP,1.943266099,23.661367325664
LTBP3,hsa-miR-149-3p,KHSRP,-1.557408539,23.661367325664
LTBP3,hsa-miR-149-3p,FGFR1,5.73892651,7.83292506486501
LTBP3,hsa-miR-149-3p,FGFR1,67.6844039999996,7.83292506486501
LTBP3,hsa-miR-149-3p,FGFR1,1.943266099,7.83292506486501
LTBP3,hsa-miR-149-3p,FGFR1,-1.557408539,7.83292506486501
LTBP3,hsa-miR-149-3p,GPC1,5.73892651,4.6226469163212
LTBP3,hsa-miR-149-3p,GPC1,67.6844039999996,4.6226469163212
LTBP3,hsa-miR-149-3p,GPC1,1.943266099,4.6226469163212
LTBP3,hsa-miR-149-3p,GPC1,-1.557408539,4.6226469163212
LTBP3,hsa-miR-149-3p,DEDD,5.73892651,5.0322269533
LTBP3,hsa-miR-149-3p,DEDD,67.6844039999996,5.0322269533
LTBP3,hsa-miR-149-3p,DEDD,1.943266099,5.0322269533
LTBP3,hsa-miR-149-3p,DEDD,-1.557408539,5.0322269533
LTBP3,hsa-miR-149-3p,AGO2,5.73892651,14.820190141091
LTBP3,hsa-miR-149-3p,AGO2,67.6844039999996,14.820190141091
LTBP3,hsa-miR-149-3p,AGO2,1.943266099,14.820190141091
LTBP3,hsa-miR-149-3p,AGO2,-1.557408539,14.820190141091
LTBP3,hsa-miR-149-3p,BCL2L2,5.73892651,-2.0219013230128
LTBP3,hsa-miR-149-3p,BCL2L2,67.6844039999996,-2.0219013230128
LTBP3,hsa-miR-149-3p,BCL2L2,1.943266099,-2.0219013230128
LTBP3,hsa-miR-149-3p,BCL2L2,-1.557408539,-2.0219013230128
LTBP3,hsa-miR-149-3p,CALR,5.73892651,283.60489076196
LTBP3,hsa-miR-149-3p,CALR,67.6844039999996,283.60489076196
LTBP3,hsa-miR-149-3p,CALR,1.943266099,283.60489076196
LTBP3,hsa-miR-149-3p,CALR,-1.557408539,283.60489076196
LTBP3,hsa-miR-149-3p,MAZ,5.73892651,11.352863385213
LTBP3,hsa-miR-149-3p,MAZ,67.6844039999996,11.352863385213
LTBP3,hsa-miR-149-3p,MAZ,1.943266099,11.352863385213
LTBP3,hsa-miR-149-3p,MAZ,-1.557408539,11.352863385213
LTBP3,hsa-miR-149-3p,DDX6,5.73892651,4.392484779271
LTBP3,hsa-miR-149-3p,DDX6,67.6844039999996,4.392484779271
LTBP3,hsa-miR-149-3p,DDX6,1.943266099,4.392484779271
LTBP3,hsa-miR-149-3p,DDX6,-1.557408539,4.392484779271
LTBP3,hsa-miR-149-3p,NR1H2,5.73892651,-6.56703031983571
LTBP3,hsa-miR-149-3p,NR1H2,67.6844039999996,-6.56703031983571
LTBP3,hsa-miR-149-3p,NR1H2,1.943266099,-6.56703031983571
LTBP3,hsa-miR-149-3p,NR1H2,-1.557408539,-6.56703031983571
LTBP3,hsa-miR-149-3p,STMN1,5.73892651,4.18668146185699
LTBP3,hsa-miR-149-3p,STMN1,67.6844039999996,4.18668146185699
LTBP3,hsa-miR-149-3p,STMN1,1.943266099,4.18668146185699
LTBP3,hsa-miR-149-3p,STMN1,-1.557408539,4.18668146185699
LTBP3,hsa-miR-149-3p,ALDOA,5.73892651,107.01610395612
LTBP3,hsa-miR-149-3p,ALDOA,67.6844039999996,107.01610395612
LTBP3,hsa-miR-149-3p,ALDOA,1.943266099,107.01610395612
LTBP3,hsa-miR-149-3p,ALDOA,-1.557408539,107.01610395612
LTBP3,hsa-miR-149-3p,RNF38,5.73892651,-2.5260506241637
LTBP3,hsa-miR-149-3p,RNF38,67.6844039999996,-2.5260506241637
LTBP3,hsa-miR-149-3p,RNF38,1.943266099,-2.5260506241637
LTBP3,hsa-miR-149-3p,RNF38,-1.557408539,-2.5260506241637
LTBP3,hsa-miR-149-3p,BTG2,5.73892651,80.195269878991
LTBP3,hsa-miR-149-3p,BTG2,67.6844039999996,80.195269878991
LTBP3,hsa-miR-149-3p,BTG2,1.943266099,80.195269878991
LTBP3,hsa-miR-149-3p,BTG2,-1.557408539,80.195269878991
LTBP3,hsa-miR-149-3p,NISCH,5.73892651,6.1651684093634
LTBP3,hsa-miR-149-3p,NISCH,67.6844039999996,6.1651684093634
LTBP3,hsa-miR-149-3p,NISCH,1.943266099,6.1651684093634
LTBP3,hsa-miR-149-3p,NISCH,-1.557408539,6.1651684093634
LTBP3,hsa-miR-149-3p,RPL15,5.73892651,132.306432406304
LTBP3,hsa-miR-149-3p,RPL15,67.6844039999996,132.306432406304
LTBP3,hsa-miR-149-3p,RPL15,1.943266099,132.306432406304
LTBP3,hsa-miR-149-3p,RPL15,-1.557408539,132.306432406304
LTBP3,hsa-miR-149-3p,TOP1,5.73892651,-8.5269860055673
LTBP3,hsa-miR-149-3p,TOP1,67.6844039999996,-8.5269860055673
LTBP3,hsa-miR-149-3p,TOP1,1.943266099,-8.5269860055673
LTBP3,hsa-miR-149-3p,TOP1,-1.557408539,-8.5269860055673
LTBP3,hsa-miR-149-3p,GGCX,5.73892651,-1.3708897342217
LTBP3,hsa-miR-149-3p,GGCX,67.6844039999996,-1.3708897342217
LTBP3,hsa-miR-149-3p,GGCX,1.943266099,-1.3708897342217
LTBP3,hsa-miR-149-3p,GGCX,-1.557408539,-1.3708897342217
LTBP3,hsa-miR-149-3p,IRAK3,5.73892651,-5.9108738831364
LTBP3,hsa-miR-149-3p,IRAK3,67.6844039999996,-5.9108738831364
LTBP3,hsa-miR-149-3p,IRAK3,1.943266099,-5.9108738831364
LTBP3,hsa-miR-149-3p,IRAK3,-1.557408539,-5.9108738831364
LTBP3,hsa-miR-149-3p,PDK2,5.73892651,-2.238336118542
LTBP3,hsa-miR-149-3p,PDK2,67.6844039999996,-2.238336118542
LTBP3,hsa-miR-149-3p,PDK2,1.943266099,-2.238336118542
LTBP3,hsa-miR-149-3p,PDK2,-1.557408539,-2.238336118542
LTBP3,hsa-miR-149-3p,RAB7A,5.73892651,41.898798599524
LTBP3,hsa-miR-149-3p,RAB7A,67.6844039999996,41.898798599524
LTBP3,hsa-miR-149-3p,RAB7A,1.943266099,41.898798599524
LTBP3,hsa-miR-149-3p,RAB7A,-1.557408539,41.898798599524
LTBP3,hsa-miR-149-3p,SCD,5.73892651,15.744050759181
LTBP3,hsa-miR-149-3p,SCD,67.6844039999996,15.744050759181
LTBP3,hsa-miR-149-3p,SCD,1.943266099,15.744050759181
LTBP3,hsa-miR-149-3p,SCD,-1.557408539,15.744050759181
LTBP3,hsa-miR-149-3p,PPARD,5.73892651,-20.153106507691
LTBP3,hsa-miR-149-3p,PPARD,67.6844039999996,-20.153106507691
LTBP3,hsa-miR-149-3p,PPARD,1.943266099,-20.153106507691
LTBP3,hsa-miR-149-3p,PPARD,-1.557408539,-20.153106507691
MAN2C1,hsa-mir-744-3p,ACTG1,2.557892151,256.52469814495
MAN2C1,hsa-mir-744-3p,ACTG1,1.156554676,256.52469814495
MAN2C1,hsa-mir-744-3p,ACTN4,2.557892151,82.193790392026
MAN2C1,hsa-mir-744-3p,ACTN4,1.156554676,82.193790392026
MAN2C1,hsa-mir-744-3p,ADAP2,2.557892151,3.6172168923224
MAN2C1,hsa-mir-744-3p,ADAP2,1.156554676,3.6172168923224
MAN2C1,hsa-mir-744-3p,ADCY9,2.557892151,5.0673773761955
MAN2C1,hsa-mir-744-3p,ADCY9,1.156554676,5.0673773761955
MAN2C1,hsa-mir-744-3p,ADRM1,2.557892151,10.905924670335
MAN2C1,hsa-mir-744-3p,ADRM1,1.156554676,10.905924670335
MAN2C1,hsa-mir-744-3p,AGO1,2.557892151,2.5607232355569
MAN2C1,hsa-mir-744-3p,AGO1,1.156554676,2.5607232355569
MAN2C1,hsa-mir-744-3p,AGPAT2,2.557892151,10.2965513856009
MAN2C1,hsa-mir-744-3p,AGPAT2,1.156554676,10.2965513856009
MAN2C1,hsa-mir-744-3p,AGPAT3,2.557892151,15.2920343563532
MAN2C1,hsa-mir-744-3p,AGPAT3,1.156554676,15.2920343563532
MAN2C1,hsa-mir-744-3p,AIMP2,2.557892151,3.1080363858147
MAN2C1,hsa-mir-744-3p,AIMP2,1.156554676,3.1080363858147
MAN2C1,hsa-mir-744-3p,AKT2,2.557892151,6.548772825757
MAN2C1,hsa-mir-744-3p,AKT2,1.156554676,6.548772825757
MAN2C1,hsa-mir-744-3p,ANAPC1,2.557892151,1.05647127011299
MAN2C1,hsa-mir-744-3p,ANAPC1,1.156554676,1.05647127011299
MAN2C1,hsa-mir-744-3p,ANKRD52,2.557892151,4.0167345185878
MAN2C1,hsa-mir-744-3p,ANKRD52,1.156554676,4.0167345185878
MAN2C1,hsa-mir-744-3p,AP2A2,2.557892151,3.50657514777821
MAN2C1,hsa-mir-744-3p,AP2A2,1.156554676,3.50657514777821
MAN2C1,hsa-mir-744-3p,AP2B1,2.557892151,14.7098893242013
MAN2C1,hsa-mir-744-3p,AP2B1,1.156554676,14.7098893242013
MAN2C1,hsa-mir-744-3p,AP3D1,2.557892151,54.550247516616
MAN2C1,hsa-mir-744-3p,AP3D1,1.156554676,54.550247516616
MAN2C1,hsa-mir-744-3p,ARHGEF2,2.557892151,-8.27460272534995
MAN2C1,hsa-mir-744-3p,ARHGEF2,1.156554676,-8.27460272534995
MAN2C1,hsa-mir-744-3p,ARRDC2,2.557892151,3.6059250909074
MAN2C1,hsa-mir-744-3p,ARRDC2,1.156554676,3.6059250909074
MAN2C1,hsa-mir-744-3p,ATF7IP,2.557892151,-7.2041776832578
MAN2C1,hsa-mir-744-3p,ATF7IP,1.156554676,-7.2041776832578
MAN2C1,hsa-mir-744-3p,ATMIN,2.557892151,-6.8996847460144
MAN2C1,hsa-mir-744-3p,ATMIN,1.156554676,-6.8996847460144
MAN2C1,hsa-mir-744-3p,ATP11A,2.557892151,-1.2377324014497
MAN2C1,hsa-mir-744-3p,ATP11A,1.156554676,-1.2377324014497
MAN2C1,hsa-mir-744-3p,ATXN2L,2.557892151,1.1095382594325
MAN2C1,hsa-mir-744-3p,ATXN2L,1.156554676,1.1095382594325
MAN2C1,hsa-mir-744-3p,BAG6,2.557892151,77.930911657271
MAN2C1,hsa-mir-744-3p,BAG6,1.156554676,77.930911657271
MAN2C1,hsa-mir-744-3p,BCL2L12,2.557892151,1.0943533874633
MAN2C1,hsa-mir-744-3p,BCL2L12,1.156554676,1.0943533874633
MAN2C1,hsa-mir-744-3p,BCR,2.557892151,25.8885709132926
MAN2C1,hsa-mir-744-3p,BCR,1.156554676,25.8885709132926
MAN2C1,hsa-mir-744-3p,BUB3,2.557892151,-2.7867874036022
MAN2C1,hsa-mir-744-3p,BUB3,1.156554676,-2.7867874036022
MAN2C1,hsa-mir-744-3p,C6orf62,2.557892151,-9.968381484031
MAN2C1,hsa-mir-744-3p,C6orf62,1.156554676,-9.968381484031
MAN2C1,hsa-mir-744-3p,C8orf33,2.557892151,3.4422843716457
MAN2C1,hsa-mir-744-3p,C8orf33,1.156554676,3.4422843716457
MAN2C1,hsa-mir-744-3p,CAPNS1,2.557892151,46.358783660886
MAN2C1,hsa-mir-744-3p,CAPNS1,1.156554676,46.358783660886
MAN2C1,hsa-mir-744-3p,CCDC106,2.557892151,3.3013865257146
MAN2C1,hsa-mir-744-3p,CCDC106,1.156554676,3.3013865257146
MAN2C1,hsa-mir-744-3p,CCNY,2.557892151,4.6083728940517
MAN2C1,hsa-mir-744-3p,CCNY,1.156554676,4.6083728940517
MAN2C1,hsa-mir-744-3p,CD44,2.557892151,14.199389025738
MAN2C1,hsa-mir-744-3p,CD44,1.156554676,14.199389025738
MAN2C1,hsa-mir-744-3p,CDK12,2.557892151,4.0967792340906
