lncRNA,miRNA,mRNA,lncRNA_log2FC,mRNA_log2FC
SFPQ,hsa-miR-139-3p,NOB1,11.11846163,6.453122571666
SFPQ,hsa-miR-139-3p,NOB1,2.805512284,6.453122571666
SFPQ,hsa-miR-139-3p,TMSB4X,-3.153353733,1255.23758318713
SFPQ,hsa-miR-139-3p,TMSB4X,11.11846163,1255.23758318713
SFPQ,hsa-miR-139-3p,TMSB4X,2.805512284,1255.23758318713
SFPQ,hsa-miR-139-3p,AZIN1,-3.153353733,57.633631465473
SFPQ,hsa-miR-139-3p,AZIN1,11.11846163,57.633631465473
SFPQ,hsa-miR-139-3p,AZIN1,2.805512284,57.633631465473
SFPQ,hsa-miR-139-3p,CD164,-3.153353733,142.251536458988
SFPQ,hsa-miR-139-3p,CD164,11.11846163,142.251536458988
SFPQ,hsa-miR-139-3p,CD164,2.805512284,142.251536458988
SFPQ,hsa-miR-139-3p,HNRNPU,-3.153353733,79.721234649701
SFPQ,hsa-miR-139-3p,HNRNPU,11.11846163,79.721234649701
SFPQ,hsa-miR-139-3p,HNRNPU,2.805512284,79.721234649701
SFPQ,hsa-miR-139-3p,PNRC1,-3.153353733,27.0986331463246
SFPQ,hsa-miR-139-3p,PNRC1,11.11846163,27.0986331463246
SFPQ,hsa-miR-139-3p,PNRC1,2.805512284,27.0986331463246
SFPQ,hsa-miR-139-3p,MCL1,-3.153353733,192.42545482716
SFPQ,hsa-miR-139-3p,MCL1,11.11846163,192.42545482716
SFPQ,hsa-miR-139-3p,MCL1,2.805512284,192.42545482716
SFPQ,hsa-miR-139-3p,DYNLL2,-3.153353733,1.8055945986058
SFPQ,hsa-miR-139-3p,DYNLL2,11.11846163,1.8055945986058
SFPQ,hsa-miR-139-3p,DYNLL2,2.805512284,1.8055945986058
SFPQ,hsa-miR-139-3p,YWHAQ,-3.153353733,136.275477792041
SFPQ,hsa-miR-139-3p,YWHAQ,11.11846163,136.275477792041
SFPQ,hsa-miR-139-3p,YWHAQ,2.805512284,136.275477792041
SFPQ,hsa-miR-139-3p,KDM6B,-3.153353733,1.7662579383081
SFPQ,hsa-miR-139-3p,KDM6B,11.11846163,1.7662579383081
SFPQ,hsa-miR-139-3p,KDM6B,2.805512284,1.7662579383081
SFPQ,hsa-miR-139-3p,ATP1B1,-3.153353733,4.4769731257807
SFPQ,hsa-miR-139-3p,ATP1B1,11.11846163,4.4769731257807
SFPQ,hsa-miR-139-3p,ATP1B1,2.805512284,4.4769731257807
SFPQ,hsa-miR-139-3p,TGIF2,-3.153353733,9.830681267961
SFPQ,hsa-miR-139-3p,TGIF2,11.11846163,9.830681267961
SFPQ,hsa-miR-139-3p,TGIF2,2.805512284,9.830681267961
SFPQ,hsa-miR-139-3p,ITM2B,-3.153353733,109.167773274125
SFPQ,hsa-miR-139-3p,ITM2B,11.11846163,109.167773274125
SFPQ,hsa-miR-139-3p,ITM2B,2.805512284,109.167773274125
SFPQ,hsa-miR-139-3p,MFSD6,-3.153353733,12.6550478151677
SFPQ,hsa-miR-139-3p,MFSD6,11.11846163,12.6550478151677
SFPQ,hsa-miR-139-3p,MFSD6,2.805512284,12.6550478151677
SFPQ,hsa-miR-139-3p,ADIPOR2,-3.153353733,5.1206964557615
SFPQ,hsa-miR-139-3p,ADIPOR2,11.11846163,5.1206964557615
SFPQ,hsa-miR-139-3p,ADIPOR2,2.805512284,5.1206964557615
SFPQ,hsa-miR-139-3p,GLO1,-3.153353733,135.980608455166
SFPQ,hsa-miR-139-3p,GLO1,11.11846163,135.980608455166
SFPQ,hsa-miR-139-3p,GLO1,2.805512284,135.980608455166
SFPQ,hsa-miR-139-3p,MAST4,-3.153353733,2.6068863564403
SFPQ,hsa-miR-139-3p,MAST4,11.11846163,2.6068863564403
SFPQ,hsa-miR-139-3p,MAST4,2.805512284,2.6068863564403
SFPQ,hsa-miR-139-3p,UBE2Z,-3.153353733,42.490878732448
PPP4C,hsa-miR-490-3p,PCBP1,7.67388048,61.98768334601
PPP4C,hsa-miR-490-3p,PCBP1,-6.9076104,61.98768334601
PPP4C,hsa-miR-490-3p,PCBP1,3.685645307,61.98768334601
PPP4C,hsa-miR-490-3p,PCBP1,6.77332354,61.98768334601
PPP4C,hsa-miR-490-3p,HNRNPA1,7.67388048,54.1398334346571
PPP4C,hsa-miR-490-3p,HNRNPA1,-6.9076104,54.1398334346571
PPP4C,hsa-miR-490-3p,HNRNPA1,3.685645307,54.1398334346571
PPP4C,hsa-miR-490-3p,HNRNPA1,6.77332354,54.1398334346571
PPP4C,hsa-miR-490-3p,CDK1,7.67388048,4.393520883446
PPP4C,hsa-miR-490-3p,CDK1,-6.9076104,4.393520883446
PPP4C,hsa-miR-490-3p,CDK1,3.685645307,4.393520883446
PPP4C,hsa-miR-490-3p,CDK1,6.77332354,4.393520883446
PPP4C,hsa-miR-490-3p,CALM2,7.67388048,228.271076136506
PPP4C,hsa-miR-490-3p,CALM2,-6.9076104,228.271076136506
PPP4C,hsa-miR-490-3p,CALM2,3.685645307,228.271076136506
PPP4C,hsa-miR-490-3p,CALM2,6.77332354,228.271076136506
PPP4C,hsa-miR-490-3p,SMARCD1,7.67388048,1.8670552212278
PPP4C,hsa-miR-490-3p,SMARCD1,-6.9076104,1.8670552212278
PPP4C,hsa-miR-490-3p,SMARCD1,3.685645307,1.8670552212278
PPP4C,hsa-miR-490-3p,SMARCD1,6.77332354,1.8670552212278
PPP4C,hsa-miR-490-3p,RSRC2,7.67388048,12.622813366173
PPP4C,hsa-miR-490-3p,RSRC2,-6.9076104,12.622813366173
PPP4C,hsa-miR-490-3p,RSRC2,3.685645307,12.622813366173
PPP4C,hsa-miR-490-3p,RSRC2,6.77332354,12.622813366173
PPP4C,hsa-miR-490-3p,NUFIP2,7.67388048,15.800988069396
PPP4C,hsa-miR-490-3p,NUFIP2,-6.9076104,15.800988069396
PPP4C,hsa-miR-490-3p,NUFIP2,3.685645307,15.800988069396
PPP4C,hsa-miR-490-3p,NUFIP2,6.77332354,15.800988069396
PPP4C,hsa-miR-490-3p,HMGA2,7.67388048,-4.9296559499179
PPP4C,hsa-miR-490-3p,HMGA2,-6.9076104,-4.9296559499179
PPP4C,hsa-miR-490-3p,HMGA2,3.685645307,-4.9296559499179
PPP4C,hsa-miR-490-3p,HMGA2,6.77332354,-4.9296559499179
PPP4C,hsa-miR-490-3p,AKIRIN1,7.67388048,56.537735055986
PPP4C,hsa-miR-490-3p,AKIRIN1,-6.9076104,56.537735055986
PPP4C,hsa-miR-490-3p,AKIRIN1,3.685645307,56.537735055986
PPP4C,hsa-miR-490-3p,AKIRIN1,6.77332354,56.537735055986
PPP4C,hsa-miR-490-3p,TGFBR1,7.67388048,14.9769535347397
PPP4C,hsa-miR-490-3p,TGFBR1,-6.9076104,14.9769535347397
PPP4C,hsa-miR-490-3p,TGFBR1,3.685645307,14.9769535347397
PPP4C,hsa-miR-490-3p,TGFBR1,6.77332354,14.9769535347397
PPP4C,hsa-miR-490-3p,YWHAE,7.67388048,131.92627100455
PPP4C,hsa-miR-490-3p,YWHAE,-6.9076104,131.92627100455
PPP4C,hsa-miR-490-3p,YWHAE,3.685645307,131.92627100455
PPP4C,hsa-miR-490-3p,YWHAE,6.77332354,131.92627100455
PPP4C,hsa-miR-490-3p,AKIRIN2,7.67388048,24.3877856162404
PPP4C,hsa-miR-490-3p,AKIRIN2,-6.9076104,24.3877856162404
PPP4C,hsa-miR-490-3p,AKIRIN2,3.685645307,24.3877856162404
PPP4C,hsa-miR-490-3p,AKIRIN2,6.77332354,24.3877856162404
PPP4C,hsa-miR-490-3p,VDAC1,7.67388048,113.483084036117
PPP4C,hsa-miR-490-3p,VDAC1,-6.9076104,113.483084036117
PPP4C,hsa-miR-490-3p,VDAC1,3.685645307,113.483084036117
PPP4C,hsa-miR-490-3p,VDAC1,6.77332354,113.483084036117
PPP4C,hsa-miR-490-3p,TNKS2,7.67388048,15.2469785918925
PPP4C,hsa-miR-490-3p,TNKS2,-6.9076104,15.2469785918925
PPP4C,hsa-miR-490-3p,TNKS2,3.685645307,15.2469785918925
PPP4C,hsa-miR-490-3p,TNKS2,6.77332354,15.2469785918925
PPP4C,hsa-miR-490-3p,PAPOLA,7.67388048,48.427005197344
PPP4C,hsa-miR-490-3p,PAPOLA,-6.9076104,48.427005197344
PPP4C,hsa-miR-490-3p,PAPOLA,3.685645307,48.427005197344
PPP4C,hsa-miR-490-3p,PAPOLA,6.77332354,48.427005197344
PPP4C,hsa-miR-490-3p,TMED2,7.67388048,61.083337186998
PPP4C,hsa-miR-490-3p,TMED2,-6.9076104,61.083337186998
PPP4C,hsa-miR-490-3p,TMED2,3.685645307,61.083337186998
PPP4C,hsa-miR-490-3p,TMED2,6.77332354,61.083337186998
PPP4C,hsa-miR-490-3p,ATP1B1,7.67388048,4.4769731257807
PPP4C,hsa-miR-490-3p,ATP1B1,-6.9076104,4.4769731257807
PPP4C,hsa-miR-490-3p,ATP1B1,3.685645307,4.4769731257807
PPP4C,hsa-miR-490-3p,ATP1B1,6.77332354,4.4769731257807
PPP4C,hsa-miR-490-3p,MORF4L2,7.67388048,78.584522538443
PPP4C,hsa-miR-490-3p,MORF4L2,-6.9076104,78.584522538443
PPP4C,hsa-miR-490-3p,MORF4L2,3.685645307,78.584522538443
PPP4C,hsa-miR-490-3p,MORF4L2,6.77332354,78.584522538443
PPP4C,hsa-miR-490-3p,UBA2,7.67388048,67.046720665232
PPP4C,hsa-miR-490-3p,UBA2,-6.9076104,67.046720665232
PPP4C,hsa-miR-490-3p,UBA2,3.685645307,67.046720665232
PPP4C,hsa-miR-490-3p,UBA2,6.77332354,67.046720665232
PPP4C,hsa-miR-490-3p,CDK2,7.67388048,10.0886266781541
PPP4C,hsa-miR-490-3p,CDK2,-6.9076104,10.0886266781541
PPP4C,hsa-miR-490-3p,CDK2,3.685645307,10.0886266781541
PPP4C,hsa-miR-490-3p,CDK2,6.77332354,10.0886266781541
PPP4C,hsa-miR-490-3p,CNR1,7.67388048,7.458199842292
PPP4C,hsa-miR-490-3p,CNR1,-6.9076104,7.458199842292
PPP4C,hsa-miR-490-3p,CNR1,3.685645307,7.458199842292
PPP4C,hsa-miR-490-3p,CNR1,6.77332354,7.458199842292
PPP4C,hsa-miR-490-3p,RBPJ,7.67388048,21.406823584952
PPP4C,hsa-miR-490-3p,RBPJ,-6.9076104,21.406823584952
PPP4C,hsa-miR-490-3p,RBPJ,3.685645307,21.406823584952
PPP4C,hsa-miR-490-3p,RBPJ,6.77332354,21.406823584952
PPP4C,hsa-miR-490-3p,ARFGEF1,7.67388048,2.277412735515
PPP4C,hsa-miR-490-3p,ARFGEF1,-6.9076104,2.277412735515
PPP4C,hsa-miR-490-3p,ARFGEF1,3.685645307,2.277412735515
PPP4C,hsa-miR-490-3p,ARFGEF1,6.77332354,2.277412735515
PPP4C,hsa-miR-490-3p,BTAF1,7.67388048,4.0318789848325
PPP4C,hsa-miR-490-3p,BTAF1,-6.9076104,4.0318789848325
PPP4C,hsa-miR-490-3p,BTAF1,3.685645307,4.0318789848325
PPP4C,hsa-miR-490-3p,BTAF1,6.77332354,4.0318789848325
PPP4C,hsa-miR-490-3p,CNOT7,7.67388048,31.2621077201584
PPP4C,hsa-miR-490-3p,CNOT7,-6.9076104,31.2621077201584
PPP4C,hsa-miR-490-3p,CNOT7,3.685645307,31.2621077201584
PPP4C,hsa-miR-490-3p,CNOT7,6.77332354,31.2621077201584
LTBP3,hsa-miR-149-3p,PSAP,3.69298492,623.66500341512
LTBP3,hsa-miR-149-3p,PSAP,239.746843,623.66500341512
LTBP3,hsa-miR-149-3p,PSAP,3.146141108,623.66500341512
LTBP3,hsa-miR-149-3p,PSAP,-2.482371535,623.66500341512
LTBP3,hsa-miR-149-3p,YWHAE,3.69298492,131.92627100455
LTBP3,hsa-miR-149-3p,YWHAE,239.746843,131.92627100455
LTBP3,hsa-miR-149-3p,YWHAE,3.146141108,131.92627100455
LTBP3,hsa-miR-149-3p,YWHAE,-2.482371535,131.92627100455
LTBP3,hsa-miR-149-3p,MKNK2,3.69298492,42.262291838494
LTBP3,hsa-miR-149-3p,MKNK2,239.746843,42.262291838494
LTBP3,hsa-miR-149-3p,MKNK2,3.146141108,42.262291838494
LTBP3,hsa-miR-149-3p,MKNK2,-2.482371535,42.262291838494
LTBP3,hsa-miR-149-3p,KHSRP,3.69298492,38.396542908476
LTBP3,hsa-miR-149-3p,KHSRP,239.746843,38.396542908476
LTBP3,hsa-miR-149-3p,KHSRP,3.146141108,38.396542908476
LTBP3,hsa-miR-149-3p,KHSRP,-2.482371535,38.396542908476
LTBP3,hsa-miR-149-3p,FGFR1,3.69298492,20.655243659309
LTBP3,hsa-miR-149-3p,FGFR1,239.746843,20.655243659309
LTBP3,hsa-miR-149-3p,FGFR1,3.146141108,20.655243659309
LTBP3,hsa-miR-149-3p,FGFR1,-2.482371535,20.655243659309
LTBP3,hsa-miR-149-3p,GPC1,3.69298492,7.5508557988307
LTBP3,hsa-miR-149-3p,GPC1,239.746843,7.5508557988307
LTBP3,hsa-miR-149-3p,GPC1,3.146141108,7.5508557988307
LTBP3,hsa-miR-149-3p,GPC1,-2.482371535,7.5508557988307
LTBP3,hsa-miR-149-3p,DEDD,3.69298492,10.9749857093382
LTBP3,hsa-miR-149-3p,DEDD,239.746843,10.9749857093382
LTBP3,hsa-miR-149-3p,DEDD,3.146141108,10.9749857093382
LTBP3,hsa-miR-149-3p,DEDD,-2.482371535,10.9749857093382
LTBP3,hsa-miR-149-3p,AGO2,3.69298492,40.104967314028
LTBP3,hsa-miR-149-3p,AGO2,239.746843,40.104967314028
LTBP3,hsa-miR-149-3p,AGO2,3.146141108,40.104967314028
LTBP3,hsa-miR-149-3p,AGO2,-2.482371535,40.104967314028
LTBP3,hsa-miR-149-3p,BCL2L2,3.69298492,-2.1251562467777
LTBP3,hsa-miR-149-3p,BCL2L2,239.746843,-2.1251562467777
LTBP3,hsa-miR-149-3p,BCL2L2,3.146141108,-2.1251562467777
LTBP3,hsa-miR-149-3p,BCL2L2,-2.482371535,-2.1251562467777
LTBP3,hsa-miR-149-3p,CALR,3.69298492,343.09983009931
LTBP3,hsa-miR-149-3p,CALR,239.746843,343.09983009931
LTBP3,hsa-miR-149-3p,CALR,3.146141108,343.09983009931
LTBP3,hsa-miR-149-3p,CALR,-2.482371535,343.09983009931
LTBP3,hsa-miR-149-3p,MAZ,3.69298492,39.381663890985
LTBP3,hsa-miR-149-3p,MAZ,239.746843,39.381663890985
LTBP3,hsa-miR-149-3p,MAZ,3.146141108,39.381663890985
LTBP3,hsa-miR-149-3p,MAZ,-2.482371535,39.381663890985
LTBP3,hsa-miR-149-3p,DDX6,3.69298492,83.41652182342
LTBP3,hsa-miR-149-3p,DDX6,239.746843,83.41652182342
LTBP3,hsa-miR-149-3p,DDX6,3.146141108,83.41652182342
LTBP3,hsa-miR-149-3p,DDX6,-2.482371535,83.41652182342
LTBP3,hsa-miR-149-3p,CDKN1B,3.69298492,6.3944717104939
LTBP3,hsa-miR-149-3p,CDKN1B,239.746843,6.3944717104939
LTBP3,hsa-miR-149-3p,CDKN1B,3.146141108,6.3944717104939
LTBP3,hsa-miR-149-3p,CDKN1B,-2.482371535,6.3944717104939
LTBP3,hsa-miR-149-3p,NR1H2,3.69298492,23.2772644835675
LTBP3,hsa-miR-149-3p,NR1H2,239.746843,23.2772644835675
LTBP3,hsa-miR-149-3p,NR1H2,3.146141108,23.2772644835675
LTBP3,hsa-miR-149-3p,NR1H2,-2.482371535,23.2772644835675
LTBP3,hsa-miR-149-3p,STMN1,3.69298492,38.1788642037924
LTBP3,hsa-miR-149-3p,STMN1,239.746843,38.1788642037924
LTBP3,hsa-miR-149-3p,STMN1,3.146141108,38.1788642037924
LTBP3,hsa-miR-149-3p,STMN1,-2.482371535,38.1788642037924
LTBP3,hsa-miR-149-3p,ALDOA,3.69298492,430.18946858864
LTBP3,hsa-miR-149-3p,ALDOA,239.746843,430.18946858864
LTBP3,hsa-miR-149-3p,ALDOA,3.146141108,430.18946858864
LTBP3,hsa-miR-149-3p,ALDOA,-2.482371535,430.18946858864
LTBP3,hsa-miR-149-3p,RNF38,3.69298492,1.948051831387
LTBP3,hsa-miR-149-3p,RNF38,239.746843,1.948051831387
LTBP3,hsa-miR-149-3p,RNF38,3.146141108,1.948051831387
LTBP3,hsa-miR-149-3p,RNF38,-2.482371535,1.948051831387
LTBP3,hsa-miR-149-3p,BTG2,3.69298492,154.68386196251
LTBP3,hsa-miR-149-3p,BTG2,239.746843,154.68386196251
LTBP3,hsa-miR-149-3p,BTG2,3.146141108,154.68386196251
LTBP3,hsa-miR-149-3p,BTG2,-2.482371535,154.68386196251
LTBP3,hsa-miR-149-3p,NISCH,3.69298492,-8.913438133574
LTBP3,hsa-miR-149-3p,NISCH,239.746843,-8.913438133574
LTBP3,hsa-miR-149-3p,NISCH,3.146141108,-8.913438133574
LTBP3,hsa-miR-149-3p,NISCH,-2.482371535,-8.913438133574
LTBP3,hsa-miR-149-3p,RPL15,3.69298492,399.141505574283
LTBP3,hsa-miR-149-3p,RPL15,239.746843,399.141505574283
LTBP3,hsa-miR-149-3p,RPL15,3.146141108,399.141505574283
LTBP3,hsa-miR-149-3p,RPL15,-2.482371535,399.141505574283
LTBP3,hsa-miR-149-3p,PLK1,3.69298492,1.94798566008118
LTBP3,hsa-miR-149-3p,PLK1,239.746843,1.94798566008118
LTBP3,hsa-miR-149-3p,PLK1,3.146141108,1.94798566008118
LTBP3,hsa-miR-149-3p,PLK1,-2.482371535,1.94798566008118
LTBP3,hsa-miR-149-3p,TOP1,3.69298492,37.447816482204
LTBP3,hsa-miR-149-3p,TOP1,239.746843,37.447816482204
LTBP3,hsa-miR-149-3p,TOP1,3.146141108,37.447816482204
LTBP3,hsa-miR-149-3p,TOP1,-2.482371535,37.447816482204
LTBP3,hsa-miR-149-3p,GGCX,3.69298492,-2.7743667570466
LTBP3,hsa-miR-149-3p,GGCX,239.746843,-2.7743667570466
LTBP3,hsa-miR-149-3p,GGCX,3.146141108,-2.7743667570466
LTBP3,hsa-miR-149-3p,GGCX,-2.482371535,-2.7743667570466
LTBP3,hsa-miR-149-3p,IRAK3,3.69298492,4.8529285168667
LTBP3,hsa-miR-149-3p,IRAK3,239.746843,4.8529285168667
LTBP3,hsa-miR-149-3p,IRAK3,3.146141108,4.8529285168667
LTBP3,hsa-miR-149-3p,IRAK3,-2.482371535,4.8529285168667
LTBP3,hsa-miR-149-3p,RAB7A,3.69298492,39.953041681818
LTBP3,hsa-miR-149-3p,RAB7A,239.746843,39.953041681818
LTBP3,hsa-miR-149-3p,RAB7A,3.146141108,39.953041681818
LTBP3,hsa-miR-149-3p,RAB7A,-2.482371535,39.953041681818
SP3,hsa-miR-374b-3p,VEGFA,100.3907076,22.108952716698
SP3,hsa-miR-374b-3p,VEGFA,8.57003366,22.108952716698
SP3,hsa-miR-374b-3p,VEGFA,1.61557677,22.108952716698
SP3,hsa-miR-374b-3p,VEGFA,-3.198732306,22.108952716698
SP3,hsa-miR-374b-3p,NAPG,100.3907076,8.3921924755116
SP3,hsa-miR-374b-3p,NAPG,8.57003366,8.3921924755116
SP3,hsa-miR-374b-3p,NAPG,1.61557677,8.3921924755116
SP3,hsa-miR-374b-3p,NAPG,-3.198732306,8.3921924755116
SP3,hsa-miR-374b-3p,PTP4A1,100.3907076,50.4810106354095
SP3,hsa-miR-374b-3p,PTP4A1,8.57003366,50.4810106354095
SP3,hsa-miR-374b-3p,PTP4A1,1.61557677,50.4810106354095
SP3,hsa-miR-374b-3p,PTP4A1,-3.198732306,50.4810106354095
SP3,hsa-miR-374b-3p,FEM1B,100.3907076,34.237006655222
SP3,hsa-miR-374b-3p,FEM1B,8.57003366,34.237006655222
SP3,hsa-miR-374b-3p,FEM1B,1.61557677,34.237006655222
SP3,hsa-miR-374b-3p,FEM1B,-3.198732306,34.237006655222
SP3,hsa-miR-374b-3p,CDK17,100.3907076,9.8913012894226
SP3,hsa-miR-374b-3p,CDK17,8.57003366,9.8913012894226
SP3,hsa-miR-374b-3p,CDK17,1.61557677,9.8913012894226
SP3,hsa-miR-374b-3p,CDK17,-3.198732306,9.8913012894226
SP3,hsa-miR-374b-3p,TMEM107,100.3907076,3.44337794007609
SP3,hsa-miR-374b-3p,TMEM107,8.57003366,3.44337794007609
SP3,hsa-miR-374b-3p,TMEM107,1.61557677,3.44337794007609
SP3,hsa-miR-374b-3p,TMEM107,-3.198732306,3.44337794007609
SP3,hsa-miR-374b-3p,FBXW7,100.3907076,1.3390185825763
SP3,hsa-miR-374b-3p,FBXW7,8.57003366,1.3390185825763
SP3,hsa-miR-374b-3p,FBXW7,1.61557677,1.3390185825763
SP3,hsa-miR-374b-3p,FBXW7,-3.198732306,1.3390185825763
SP3,hsa-miR-374b-3p,SPRED1,100.3907076,2.3742949706016
SP3,hsa-miR-374b-3p,SPRED1,8.57003366,2.3742949706016
SP3,hsa-miR-374b-3p,SPRED1,1.61557677,2.3742949706016
SP3,hsa-miR-374b-3p,SPRED1,-3.198732306,2.3742949706016
SP3,hsa-miR-374b-3p,RFK,100.3907076,7.12306379990689
SP3,hsa-miR-374b-3p,RFK,8.57003366,7.12306379990689
SP3,hsa-miR-374b-3p,RFK,1.61557677,7.12306379990689
SP3,hsa-miR-374b-3p,RFK,-3.198732306,7.12306379990689
SP3,hsa-miR-374b-3p,NFE2L1,100.3907076,32.709488996098
SP3,hsa-miR-374b-3p,NFE2L1,8.57003366,32.709488996098
SP3,hsa-miR-374b-3p,NFE2L1,1.61557677,32.709488996098
SP3,hsa-miR-374b-3p,NFE2L1,-3.198732306,32.709488996098
SP3,hsa-miR-374b-3p,SMAD7,100.3907076,10.591441635063
SP3,hsa-miR-374b-3p,SMAD7,8.57003366,10.591441635063
SP3,hsa-miR-374b-3p,SMAD7,1.61557677,10.591441635063
SP3,hsa-miR-374b-3p,SMAD7,-3.198732306,10.591441635063
SP3,hsa-miR-374b-3p,PRKAR1A,100.3907076,77.845022259759
SP3,hsa-miR-374b-3p,PRKAR1A,8.57003366,77.845022259759
SP3,hsa-miR-374b-3p,PRKAR1A,1.61557677,77.845022259759
SP3,hsa-miR-374b-3p,PRKAR1A,-3.198732306,77.845022259759
SP3,hsa-miR-374b-3p,KIF21A,100.3907076,1.15476905732186
SP3,hsa-miR-374b-3p,KIF21A,8.57003366,1.15476905732186
SP3,hsa-miR-374b-3p,KIF21A,1.61557677,1.15476905732186
SP3,hsa-miR-374b-3p,KIF21A,-3.198732306,1.15476905732186
SP3,hsa-miR-374b-3p,ZMAT3,100.3907076,1.6314555600218
SP3,hsa-miR-374b-3p,ZMAT3,8.57003366,1.6314555600218
SP3,hsa-miR-374b-3p,ZMAT3,1.61557677,1.6314555600218
SP3,hsa-miR-374b-3p,ZMAT3,-3.198732306,1.6314555600218
SP3,hsa-miR-374b-3p,MLLT6,100.3907076,5.51742546338001
SP3,hsa-miR-374b-3p,MLLT6,8.57003366,5.51742546338001
SP3,hsa-miR-374b-3p,MLLT6,1.61557677,5.51742546338001
SP3,hsa-miR-374b-3p,MLLT6,-3.198732306,5.51742546338001
SP3,hsa-miR-374b-3p,DCTN5,100.3907076,37.551466425134
SP3,hsa-miR-374b-3p,DCTN5,8.57003366,37.551466425134
SP3,hsa-miR-374b-3p,DCTN5,1.61557677,37.551466425134
SP3,hsa-miR-374b-3p,DCTN5,-3.198732306,37.551466425134
SP3,hsa-miR-374b-3p,HNRNPA2B1,100.3907076,45.974943678614
SP3,hsa-miR-374b-3p,HNRNPA2B1,8.57003366,45.974943678614
SP3,hsa-miR-374b-3p,HNRNPA2B1,1.61557677,45.974943678614
SP3,hsa-miR-374b-3p,HNRNPA2B1,-3.198732306,45.974943678614
SP3,hsa-miR-374b-3p,APP,100.3907076,32.925509771206
SP3,hsa-miR-374b-3p,APP,8.57003366,32.925509771206
SP3,hsa-miR-374b-3p,APP,1.61557677,32.925509771206
SP3,hsa-miR-374b-3p,APP,-3.198732306,32.925509771206
