lncRNA,miRNA,mRNA,lncRNA_log2FC,mRNA_log2FC
SFPQ,hsa-miR-139-3p,ATP1B1,-2.952336428,-1.3203861938038
SFPQ,hsa-miR-139-3p,ATP1B1,-10.23786546,-1.3203861938038
SFPQ,hsa-miR-139-3p,ATP1B1,-3.621574497,-1.3203861938038
SFPQ,hsa-miR-139-3p,TGIF2,-2.952336428,-3.3863909174703
SFPQ,hsa-miR-139-3p,TGIF2,-10.23786546,-3.3863909174703
SFPQ,hsa-miR-139-3p,TGIF2,-3.621574497,-3.3863909174703
SFPQ,hsa-miR-139-3p,ITM2B,-2.952336428,32.134358467564
SFPQ,hsa-miR-139-3p,ITM2B,-10.23786546,32.134358467564
SFPQ,hsa-miR-139-3p,ITM2B,-3.621574497,32.134358467564
SFPQ,hsa-miR-139-3p,MFSD6,-2.952336428,-2.57484930937089
SFPQ,hsa-miR-139-3p,MFSD6,-10.23786546,-2.57484930937089
SFPQ,hsa-miR-139-3p,MFSD6,-3.621574497,-2.57484930937089
SFPQ,hsa-miR-139-3p,ADIPOR2,-2.952336428,-3.7970437261343
SFPQ,hsa-miR-139-3p,ADIPOR2,-10.23786546,-3.7970437261343
SFPQ,hsa-miR-139-3p,ADIPOR2,-3.621574497,-3.7970437261343
SFPQ,hsa-miR-139-3p,GLO1,-2.952336428,52.177951747385
SFPQ,hsa-miR-139-3p,GLO1,-10.23786546,52.177951747385
SFPQ,hsa-miR-139-3p,GLO1,-3.621574497,52.177951747385
SFPQ,hsa-miR-139-3p,MAST4,-2.952336428,-1.4918016014935
SFPQ,hsa-miR-139-3p,MAST4,-10.23786546,-1.4918016014935
SFPQ,hsa-miR-139-3p,MAST4,-3.621574497,-1.4918016014935
SFPQ,hsa-miR-139-3p,UBE2Z,-2.952336428,1.02318060669199
SFPQ,hsa-miR-139-3p,UBE2Z,-10.23786546,1.02318060669199
SFPQ,hsa-miR-139-3p,UBE2Z,-3.621574497,1.02318060669199
SFPQ,hsa-miR-139-3p,INSIG1,-2.952336428,-6.46923802000998
SFPQ,hsa-miR-139-3p,INSIG1,-10.23786546,-6.46923802000998
SFPQ,hsa-miR-139-3p,INSIG1,-3.621574497,-6.46923802000998
SFPQ,hsa-miR-139-3p,ARFGEF2,-2.952336428,-12.762480093595
SFPQ,hsa-miR-139-3p,ARFGEF2,-10.23786546,-12.762480093595
SFPQ,hsa-miR-139-3p,ARFGEF2,-3.621574497,-12.762480093595
SFPQ,hsa-miR-139-3p,RBBP7,-2.952336428,20.4516928136344
PPP4C,hsa-miR-490-3p,PCBP1,10.41936445,36.542749600842
PPP4C,hsa-miR-490-3p,PCBP1,-3.45272844,36.542749600842
PPP4C,hsa-miR-490-3p,PCBP1,5.600643382,36.542749600842
PPP4C,hsa-miR-490-3p,PCBP1,5.06740407,36.542749600842
PPP4C,hsa-miR-490-3p,HNRNPA1,10.41936445,24.722643680109
PPP4C,hsa-miR-490-3p,HNRNPA1,-3.45272844,24.722643680109
PPP4C,hsa-miR-490-3p,HNRNPA1,5.600643382,24.722643680109
PPP4C,hsa-miR-490-3p,HNRNPA1,5.06740407,24.722643680109
PPP4C,hsa-miR-490-3p,CDK1,10.41936445,2.1158383615189
PPP4C,hsa-miR-490-3p,CDK1,-3.45272844,2.1158383615189
PPP4C,hsa-miR-490-3p,CDK1,5.600643382,2.1158383615189
PPP4C,hsa-miR-490-3p,CDK1,5.06740407,2.1158383615189
PPP4C,hsa-miR-490-3p,CALM2,10.41936445,62.439345030236
PPP4C,hsa-miR-490-3p,CALM2,-3.45272844,62.439345030236
PPP4C,hsa-miR-490-3p,CALM2,5.600643382,62.439345030236
PPP4C,hsa-miR-490-3p,CALM2,5.06740407,62.439345030236
PPP4C,hsa-miR-490-3p,RSRC2,10.41936445,9.4992619163353
PPP4C,hsa-miR-490-3p,RSRC2,-3.45272844,9.4992619163353
PPP4C,hsa-miR-490-3p,RSRC2,5.600643382,9.4992619163353
PPP4C,hsa-miR-490-3p,RSRC2,5.06740407,9.4992619163353
PPP4C,hsa-miR-490-3p,NUFIP2,10.41936445,-39.485256746599
PPP4C,hsa-miR-490-3p,NUFIP2,-3.45272844,-39.485256746599
PPP4C,hsa-miR-490-3p,NUFIP2,5.600643382,-39.485256746599
PPP4C,hsa-miR-490-3p,NUFIP2,5.06740407,-39.485256746599
PPP4C,hsa-miR-490-3p,HMGA2,10.41936445,-11.3227318064552
PPP4C,hsa-miR-490-3p,HMGA2,-3.45272844,-11.3227318064552
PPP4C,hsa-miR-490-3p,HMGA2,5.600643382,-11.3227318064552
PPP4C,hsa-miR-490-3p,HMGA2,5.06740407,-11.3227318064552
PPP4C,hsa-miR-490-3p,AHCTF1,10.41936445,-6.63484119073
PPP4C,hsa-miR-490-3p,AHCTF1,-3.45272844,-6.63484119073
PPP4C,hsa-miR-490-3p,AHCTF1,5.600643382,-6.63484119073
PPP4C,hsa-miR-490-3p,AHCTF1,5.06740407,-6.63484119073
PPP4C,hsa-miR-490-3p,AKIRIN1,10.41936445,10.183576336919
PPP4C,hsa-miR-490-3p,AKIRIN1,-3.45272844,10.183576336919
PPP4C,hsa-miR-490-3p,AKIRIN1,5.600643382,10.183576336919
PPP4C,hsa-miR-490-3p,AKIRIN1,5.06740407,10.183576336919
PPP4C,hsa-miR-490-3p,TGFBR1,10.41936445,-14.4826644938681
PPP4C,hsa-miR-490-3p,TGFBR1,-3.45272844,-14.4826644938681
PPP4C,hsa-miR-490-3p,TGFBR1,5.600643382,-14.4826644938681
PPP4C,hsa-miR-490-3p,TGFBR1,5.06740407,-14.4826644938681
PPP4C,hsa-miR-490-3p,YWHAE,10.41936445,44.999071928494
PPP4C,hsa-miR-490-3p,YWHAE,-3.45272844,44.999071928494
PPP4C,hsa-miR-490-3p,YWHAE,5.600643382,44.999071928494
PPP4C,hsa-miR-490-3p,YWHAE,5.06740407,44.999071928494
PPP4C,hsa-miR-490-3p,AKIRIN2,10.41936445,14.9471283864341
PPP4C,hsa-miR-490-3p,AKIRIN2,-3.45272844,14.9471283864341
PPP4C,hsa-miR-490-3p,AKIRIN2,5.600643382,14.9471283864341
PPP4C,hsa-miR-490-3p,AKIRIN2,5.06740407,14.9471283864341
PPP4C,hsa-miR-490-3p,VDAC1,10.41936445,35.681541133949
PPP4C,hsa-miR-490-3p,VDAC1,-3.45272844,35.681541133949
PPP4C,hsa-miR-490-3p,VDAC1,5.600643382,35.681541133949
PPP4C,hsa-miR-490-3p,VDAC1,5.06740407,35.681541133949
PPP4C,hsa-miR-490-3p,TNKS2,10.41936445,-6.9919780031555
PPP4C,hsa-miR-490-3p,TNKS2,-3.45272844,-6.9919780031555
PPP4C,hsa-miR-490-3p,TNKS2,5.600643382,-6.9919780031555
PPP4C,hsa-miR-490-3p,TNKS2,5.06740407,-6.9919780031555
PPP4C,hsa-miR-490-3p,PAPOLA,10.41936445,19.069399478214
PPP4C,hsa-miR-490-3p,PAPOLA,-3.45272844,19.069399478214
PPP4C,hsa-miR-490-3p,PAPOLA,5.600643382,19.069399478214
PPP4C,hsa-miR-490-3p,PAPOLA,5.06740407,19.069399478214
PPP4C,hsa-miR-490-3p,TMED2,10.41936445,24.450739837738
PPP4C,hsa-miR-490-3p,TMED2,-3.45272844,24.450739837738
PPP4C,hsa-miR-490-3p,TMED2,5.600643382,24.450739837738
PPP4C,hsa-miR-490-3p,TMED2,5.06740407,24.450739837738
PPP4C,hsa-miR-490-3p,ATP1B1,10.41936445,-1.3203861938038
PPP4C,hsa-miR-490-3p,ATP1B1,-3.45272844,-1.3203861938038
PPP4C,hsa-miR-490-3p,ATP1B1,5.600643382,-1.3203861938038
PPP4C,hsa-miR-490-3p,ATP1B1,5.06740407,-1.3203861938038
PPP4C,hsa-miR-490-3p,MORF4L2,10.41936445,22.146023764295
PPP4C,hsa-miR-490-3p,MORF4L2,-3.45272844,22.146023764295
PPP4C,hsa-miR-490-3p,MORF4L2,5.600643382,22.146023764295
PPP4C,hsa-miR-490-3p,MORF4L2,5.06740407,22.146023764295
PPP4C,hsa-miR-490-3p,UBA2,10.41936445,12.823052841816
PPP4C,hsa-miR-490-3p,UBA2,-3.45272844,12.823052841816
PPP4C,hsa-miR-490-3p,UBA2,5.600643382,12.823052841816
PPP4C,hsa-miR-490-3p,UBA2,5.06740407,12.823052841816
PPP4C,hsa-miR-490-3p,CDK2,10.41936445,3.8783249038131
PPP4C,hsa-miR-490-3p,CDK2,-3.45272844,3.8783249038131
PPP4C,hsa-miR-490-3p,CDK2,5.600643382,3.8783249038131
PPP4C,hsa-miR-490-3p,CDK2,5.06740407,3.8783249038131
PPP4C,hsa-miR-490-3p,CNR1,10.41936445,1.15614302992211
PPP4C,hsa-miR-490-3p,CNR1,-3.45272844,1.15614302992211
PPP4C,hsa-miR-490-3p,CNR1,5.600643382,1.15614302992211
PPP4C,hsa-miR-490-3p,CNR1,5.06740407,1.15614302992211
PPP4C,hsa-miR-490-3p,RSF1,10.41936445,1.2264669705923
PPP4C,hsa-miR-490-3p,RSF1,-3.45272844,1.2264669705923
PPP4C,hsa-miR-490-3p,RSF1,5.600643382,1.2264669705923
PPP4C,hsa-miR-490-3p,RSF1,5.06740407,1.2264669705923
PPP4C,hsa-miR-490-3p,RBPJ,10.41936445,-3.647132233089
PPP4C,hsa-miR-490-3p,RBPJ,-3.45272844,-3.647132233089
PPP4C,hsa-miR-490-3p,RBPJ,5.600643382,-3.647132233089
PPP4C,hsa-miR-490-3p,RBPJ,5.06740407,-3.647132233089
PPP4C,hsa-miR-490-3p,ARFGEF1,10.41936445,-14.2377046940754
PPP4C,hsa-miR-490-3p,ARFGEF1,-3.45272844,-14.2377046940754
PPP4C,hsa-miR-490-3p,ARFGEF1,5.600643382,-14.2377046940754
PPP4C,hsa-miR-490-3p,ARFGEF1,5.06740407,-14.2377046940754
PPP4C,hsa-miR-490-3p,BTAF1,10.41936445,5.1669684500113
PPP4C,hsa-miR-490-3p,BTAF1,-3.45272844,5.1669684500113
PPP4C,hsa-miR-490-3p,BTAF1,5.600643382,5.1669684500113
PPP4C,hsa-miR-490-3p,BTAF1,5.06740407,5.1669684500113
SRRM2,hsa-miR-491-3p,ZFP36L1,-2.405723018,6.125329408328
SRRM2,hsa-miR-491-3p,DCUN1D1,-2.405723018,-1.0887701066958
SRRM2,hsa-miR-491-3p,CCND1,-2.405723018,9.78697288797605
SRRM2,hsa-miR-491-3p,MBNL1,-2.405723018,-2.62337424773298
SRRM2,hsa-miR-491-3p,STRN3,-2.405723018,-3.3940507219065
SRRM2,hsa-miR-491-3p,CD2AP,-2.405723018,1.2984460459963
SRRM2,hsa-miR-491-3p,CANX,-2.405723018,36.715152906336
SRRM2,hsa-miR-491-3p,DEDD,-2.405723018,7.7379429481466
SRRM2,hsa-miR-491-3p,CPEB4,-2.405723018,-7.3431486364482
SRRM2,hsa-miR-491-3p,TRIO,-2.405723018,-33.289064509507
SRRM2,hsa-miR-491-3p,CD46,-2.405723018,8.49419795356421
SRRM2,hsa-miR-491-3p,NHLRC2,-2.405723018,-2.0312854049423
SRRM2,hsa-miR-491-3p,PCBP1,-2.405723018,36.542749600842
SRRM2,hsa-miR-491-3p,PLD6,-2.405723018,-2.0714063610312
SRRM2,hsa-miR-491-3p,TBCC,-2.405723018,6.6369582123019
SRRM2,hsa-miR-491-3p,UBTD2,-2.405723018,-1.2946610527957
SRRM2,hsa-miR-491-3p,PTCH2,-2.405723018,-2.07906616546735
SRRM2,hsa-miR-491-3p,ARID1A,-2.405723018,-7.1363723871268
SRRM2,hsa-miR-491-3p,BLMH,-2.405723018,2.9092376519067
SRRM2,hsa-miR-491-3p,HNRNPA2B1,-2.405723018,44.245216235647
SRRM2,hsa-miR-491-3p,NPTN,-2.405723018,11.675608881831
SRRM2,hsa-miR-491-3p,HNRNPUL1,-2.405723018,15.701073897315
SRRM2,hsa-miR-491-3p,EIF4A2,-2.405723018,41.009596460769
SRRM2,hsa-miR-491-3p,YY1,-2.405723018,7.240748449823
SRRM2,hsa-miR-491-3p,HIGD1A,-2.405723018,8.33706288924599
SRRM2,hsa-miR-491-3p,HNRNPD,-2.405723018,4.8290260576937
SRRM2,hsa-miR-491-3p,MARCKSL1,-2.405723018,8.759275967256
SRRM2,hsa-miR-491-3p,RCN2,-2.405723018,2.6869365039687
SRRM2,hsa-miR-491-3p,RPL15,-2.405723018,121.227015839565
SRRM2,hsa-miR-491-3p,GIPC1,-2.405723018,12.4961190139721
SRRM2,hsa-miR-491-3p,MTF1,-2.405723018,-6.9318927954466
SRRM2,hsa-miR-491-3p,TNRC6A,-2.405723018,-1.4065173039746
SRRM2,hsa-miR-491-3p,PFN1,-2.405723018,108.666282466962
SRRM2,hsa-miR-491-3p,ZBTB10,-2.405723018,1.33514126090814
SRRM2,hsa-miR-491-3p,AGO2,-2.405723018,-31.35884491791
SRRM2,hsa-miR-491-3p,PUM2,-2.405723018,-3.82011295747749
SRRM2,hsa-miR-491-3p,CLIC4,-2.405723018,10.243571726593
SRRM2,hsa-miR-491-3p,ITM2B,-2.405723018,32.134358467564
SRRM2,hsa-miR-491-3p,DENND4B,-2.405723018,-1.54866635776949
SRRM2,hsa-miR-491-3p,EIF5A,-2.405723018,42.036215645533
SRRM2,hsa-miR-491-3p,RAB1A,-2.405723018,9.2192107088996
SRRM2,hsa-miR-491-3p,UBE2B,-2.405723018,2.27539839208308
SRRM2,hsa-miR-491-3p,CDK6,-2.405723018,-123.491521239462
SRRM2,hsa-miR-491-3p,MARCKS,-2.405723018,2.85003774741949
SRRM2,hsa-miR-491-3p,SLC44A1,-2.405723018,-3.19368972177591
SRRM2,hsa-miR-491-3p,IREB2,-2.405723018,-4.577984607059
SRRM2,hsa-miR-491-3p,CHD4,-2.405723018,-19.557869273041
SRRM2,hsa-miR-491-3p,CPEB2,-2.405723018,-30.4686523680057
SRRM2,hsa-miR-491-3p,RAB7A,-2.405723018,40.209461159737
SRRM2,hsa-miR-491-3p,ABCB1,-2.405723018,9.47308770526881
SRRM2,hsa-miR-491-3p,SYT11,-2.405723018,1.4374003020332
SRRM2,hsa-miR-491-3p,PAFAH1B1,-2.405723018,-12.2835177310179
SRRM2,hsa-miR-491-3p,DDX49,-2.405723018,11.0973513324685
SRRM2,hsa-miR-491-3p,HOXA10,-2.405723018,1.4692969119181
SRRM2,hsa-miR-491-3p,CALM1,-2.405723018,21.604961807253
SRRM2,hsa-miR-491-3p,COL12A1,-2.405723018,-2.98964636325904
SRRM2,hsa-miR-491-3p,UBA2,-2.405723018,12.823052841816
SRRM2,hsa-miR-491-3p,THBS1,-2.405723018,3.9361904350202
SRRM2,hsa-miR-491-3p,AMD1,-2.405723018,19.674716541864
SRRM2,hsa-miR-491-3p,ATL2,-2.405723018,3.5924743164193
SRRM2,hsa-miR-491-3p,DEGS1,-2.405723018,5.47772301943598
SRRM2,hsa-miR-491-3p,IMP3,-2.405723018,11.5376810745157
SRRM2,hsa-miR-491-3p,THAP1,-2.405723018,1.554055158239
SRRM2,hsa-miR-491-3p,ARF3,-2.405723018,-11.451421675856
SRRM2,hsa-miR-491-3p,CCT6A,-2.405723018,35.741074636785
SRRM2,hsa-miR-491-3p,CIC,-2.405723018,5.3970192204202
SRRM2,hsa-miR-491-3p,FNIP1,-2.405723018,-8.4245797001617
SRRM2,hsa-miR-491-3p,GATAD2B,-2.405723018,-7.11879461118309
SRRM2,hsa-miR-491-3p,HNRNPA0,-2.405723018,13.519286803885
SRRM2,hsa-miR-491-3p,LBR,-2.405723018,1.236821175263
SRRM2,hsa-miR-491-3p,MAT2A,-2.405723018,-11.846985819067
SRRM2,hsa-miR-491-3p,MDM2,-2.405723018,9.3431276269481
SRRM2,hsa-miR-491-3p,PABPC1,-2.405723018,50.2045959977789
SRRM2,hsa-miR-491-3p,PPCS,-2.405723018,22.485339020462
SRRM2,hsa-miR-491-3p,PPP1R10,-2.405723018,4.3911084449974
SRRM2,hsa-miR-491-3p,PTGES2,-2.405723018,1.1361017971625
SRRM2,hsa-miR-491-3p,RNF11,-2.405723018,13.755932439439
SRRM2,hsa-miR-491-3p,SETD5,-2.405723018,-6.75309985420481
SRRM2,hsa-miR-491-3p,SMYD5,-2.405723018,-1.6386979328503
SRRM2,hsa-miR-491-3p,TARDBP,-2.405723018,6.2873144051383
SRRM2,hsa-miR-491-3p,TBL1XR1,-2.405723018,-5.83163940054419
SRRM2,hsa-miR-491-3p,TLE4,-2.405723018,2.887618265553
SRRM2,hsa-miR-491-3p,TUBB,-2.405723018,40.654794756323
SRRM2,hsa-miR-491-3p,UBR3,-2.405723018,-14.7513350479116
SRRM2,hsa-miR-491-3p,ZNF703,-2.405723018,5.53875769472661
SRRM2,hsa-miR-491-3p,DUSP1,-2.405723018,-17.047249416603
SRRM2,hsa-miR-491-3p,IFNAR2,-2.405723018,-4.8339144807554
SRRM2,hsa-miR-491-3p,IRF1,-2.405723018,-6.5215222576666
SRRM2,hsa-miR-491-3p,NPEPPS,-2.405723018,-6.737420993309
SRRM2,hsa-miR-491-3p,PGK1,-2.405723018,50.6875999707649
SRRM2,hsa-miR-491-3p,CSRP1,-2.405723018,-1.61243392386501
SRRM2,hsa-miR-491-3p,DSEL,-2.405723018,-1.27917464474894
SRRM2,hsa-miR-491-3p,ENC1,-2.405723018,-10.3750586511582
SRRM2,hsa-miR-491-3p,PDE4D,-2.405723018,1.35320659748018
SRRM2,hsa-miR-491-3p,PPM1D,-2.405723018,-1.9454365656555
SRRM2,hsa-miR-491-3p,SCARB2,-2.405723018,-4.79945179935601
SRRM2,hsa-miR-491-3p,STXBP1,-2.405723018,1.8243423564464
SRRM2,hsa-miR-491-3p,TFG,-2.405723018,2.4073728571612
SRRM2,hsa-miR-491-3p,TTC3,-2.405723018,-8.09599073758399
SRRM2,hsa-miR-491-3p,UBQLN1,-2.405723018,18.491655143154
LTBP3,hsa-miR-149-3p,PSAP,-1.62303244,127.09328464022
LTBP3,hsa-miR-149-3p,PSAP,-2544.418519,127.09328464022
LTBP3,hsa-miR-149-3p,PSAP,1.579884129,127.09328464022
LTBP3,hsa-miR-149-3p,PSAP,-1.282314323,127.09328464022
LTBP3,hsa-miR-149-3p,YWHAE,-1.62303244,44.999071928494
LTBP3,hsa-miR-149-3p,YWHAE,-2544.418519,44.999071928494
LTBP3,hsa-miR-149-3p,YWHAE,1.579884129,44.999071928494
LTBP3,hsa-miR-149-3p,YWHAE,-1.282314323,44.999071928494
LTBP3,hsa-miR-149-3p,MKNK2,-1.62303244,-3.46758229723
LTBP3,hsa-miR-149-3p,MKNK2,-2544.418519,-3.46758229723
LTBP3,hsa-miR-149-3p,MKNK2,1.579884129,-3.46758229723
LTBP3,hsa-miR-149-3p,MKNK2,-1.282314323,-3.46758229723
LTBP3,hsa-miR-149-3p,KHSRP,-1.62303244,19.513565540926
LTBP3,hsa-miR-149-3p,KHSRP,-2544.418519,19.513565540926
LTBP3,hsa-miR-149-3p,KHSRP,1.579884129,19.513565540926
LTBP3,hsa-miR-149-3p,KHSRP,-1.282314323,19.513565540926
LTBP3,hsa-miR-149-3p,FGFR1,-1.62303244,7.57058196764601
LTBP3,hsa-miR-149-3p,FGFR1,-2544.418519,7.57058196764601
LTBP3,hsa-miR-149-3p,FGFR1,1.579884129,7.57058196764601
LTBP3,hsa-miR-149-3p,FGFR1,-1.282314323,7.57058196764601
LTBP3,hsa-miR-149-3p,GPC1,-1.62303244,4.9372127873814
LTBP3,hsa-miR-149-3p,GPC1,-2544.418519,4.9372127873814
LTBP3,hsa-miR-149-3p,GPC1,1.579884129,4.9372127873814
LTBP3,hsa-miR-149-3p,GPC1,-1.282314323,4.9372127873814
LTBP3,hsa-miR-149-3p,DEDD,-1.62303244,7.7379429481466
LTBP3,hsa-miR-149-3p,DEDD,-2544.418519,7.7379429481466
LTBP3,hsa-miR-149-3p,DEDD,1.579884129,7.7379429481466
LTBP3,hsa-miR-149-3p,DEDD,-1.282314323,7.7379429481466
LTBP3,hsa-miR-149-3p,AGO2,-1.62303244,-31.35884491791
LTBP3,hsa-miR-149-3p,AGO2,-2544.418519,-31.35884491791
LTBP3,hsa-miR-149-3p,AGO2,1.579884129,-31.35884491791
LTBP3,hsa-miR-149-3p,AGO2,-1.282314323,-31.35884491791
LTBP3,hsa-miR-149-3p,BCL2L2,-1.62303244,-6.176112513762
LTBP3,hsa-miR-149-3p,BCL2L2,-2544.418519,-6.176112513762
LTBP3,hsa-miR-149-3p,BCL2L2,1.579884129,-6.176112513762
LTBP3,hsa-miR-149-3p,BCL2L2,-1.282314323,-6.176112513762
LTBP3,hsa-miR-149-3p,CALR,-1.62303244,135.07214585821
LTBP3,hsa-miR-149-3p,CALR,-2544.418519,135.07214585821
LTBP3,hsa-miR-149-3p,CALR,1.579884129,135.07214585821
LTBP3,hsa-miR-149-3p,CALR,-1.282314323,135.07214585821
LTBP3,hsa-miR-149-3p,MAZ,-1.62303244,11.525248318728
LTBP3,hsa-miR-149-3p,MAZ,-2544.418519,11.525248318728
LTBP3,hsa-miR-149-3p,MAZ,1.579884129,11.525248318728
LTBP3,hsa-miR-149-3p,MAZ,-1.282314323,11.525248318728
LTBP3,hsa-miR-149-3p,DDX6,-1.62303244,4.55432516015802
LTBP3,hsa-miR-149-3p,DDX6,-2544.418519,4.55432516015802
LTBP3,hsa-miR-149-3p,DDX6,1.579884129,4.55432516015802
LTBP3,hsa-miR-149-3p,DDX6,-1.282314323,4.55432516015802
LTBP3,hsa-miR-149-3p,CDKN1B,-1.62303244,2.2983008242519
LTBP3,hsa-miR-149-3p,CDKN1B,-2544.418519,2.2983008242519
LTBP3,hsa-miR-149-3p,CDKN1B,1.579884129,2.2983008242519
LTBP3,hsa-miR-149-3p,CDKN1B,-1.282314323,2.2983008242519
LTBP3,hsa-miR-149-3p,NR1H2,-1.62303244,7.39660046832671
LTBP3,hsa-miR-149-3p,NR1H2,-2544.418519,7.39660046832671
LTBP3,hsa-miR-149-3p,NR1H2,1.579884129,7.39660046832671
LTBP3,hsa-miR-149-3p,NR1H2,-1.282314323,7.39660046832671
LTBP3,hsa-miR-149-3p,STMN1,-1.62303244,28.8541270762444
LTBP3,hsa-miR-149-3p,STMN1,-2544.418519,28.8541270762444
LTBP3,hsa-miR-149-3p,STMN1,1.579884129,28.8541270762444
LTBP3,hsa-miR-149-3p,STMN1,-1.282314323,28.8541270762444
LTBP3,hsa-miR-149-3p,ALDOA,-1.62303244,138.15001469954
