lncRNA,miRNA,mRNA,lncRNA_log2FC,mRNA_log2FC
CSNK1D,hsa-miR-211-3p,IGF1,-6.02771121,-1.32884836082503
CSNK1D,hsa-miR-211-3p,IGF1,-19.77043282,-1.32884836082503
CSNK1D,hsa-miR-211-3p,SCD,-6.02771121,70.722211738381
CSNK1D,hsa-miR-211-3p,SCD,-19.77043282,70.722211738381
CSNK1D,hsa-miR-211-3p,HUWE1,-6.02771121,16.483009381455
CSNK1D,hsa-miR-211-3p,HUWE1,-19.77043282,16.483009381455
CSNK1D,hsa-miR-211-3p,HIVEP3,-6.02771121,-9.6882085829973
CSNK1D,hsa-miR-211-3p,HIVEP3,-19.77043282,-9.6882085829973
CSNK1D,hsa-miR-211-3p,FKBP1A,-6.02771121,31.4920863084517
CSNK1D,hsa-miR-211-3p,FKBP1A,-19.77043282,31.4920863084517
CSNK1D,hsa-miR-211-3p,SGSM2,-6.02771121,1.3618238678871
CSNK1D,hsa-miR-211-3p,SGSM2,-19.77043282,1.3618238678871
CSNK1D,hsa-miR-211-3p,WDTC1,-6.02771121,5.40251081757
CSNK1D,hsa-miR-211-3p,WDTC1,-19.77043282,5.40251081757
CSNK1D,hsa-miR-211-3p,NOL12,-6.02771121,1.5545004935517
CSNK1D,hsa-miR-211-3p,NOL12,-19.77043282,1.5545004935517
CSNK1D,hsa-miR-211-3p,E2F1,-6.02771121,7.0281962023276
CSNK1D,hsa-miR-211-3p,E2F1,-19.77043282,7.0281962023276
CSNK1D,hsa-miR-211-3p,SET,-6.02771121,98.979006206847
CSNK1D,hsa-miR-211-3p,SET,-19.77043282,98.979006206847
CSNK1D,hsa-miR-211-3p,EMC8,-6.02771121,10.7244480049873
CSNK1D,hsa-miR-211-3p,EMC8,-19.77043282,10.7244480049873
CSNK1D,hsa-miR-211-3p,MLLT1,-6.02771121,8.4965276532192
CSNK1D,hsa-miR-211-3p,MLLT1,-19.77043282,8.4965276532192
CSNK1D,hsa-miR-211-3p,COMMD5,-6.02771121,22.89196929029
CSNK1D,hsa-miR-211-3p,COMMD5,-19.77043282,22.89196929029
CSNK1D,hsa-miR-211-3p,MNT,-6.02771121,1.13734532752872
CSNK1D,hsa-miR-211-3p,MNT,-19.77043282,1.13734532752872
CSNK1D,hsa-miR-211-3p,DNAJC5,-6.02771121,33.100068649794
CSNK1D,hsa-miR-211-3p,DNAJC5,-19.77043282,33.100068649794
CSNK1D,hsa-miR-211-3p,PUM2,-6.02771121,7.94014618360511
CSNK1D,hsa-miR-211-3p,PUM2,-19.77043282,7.94014618360511
CSNK1D,hsa-miR-211-3p,ATXN7L3B,-6.02771121,17.5952902734485
CSNK1D,hsa-miR-211-3p,ATXN7L3B,-19.77043282,17.5952902734485
CSNK1D,hsa-miR-211-3p,MXRA7,-6.02771121,10.4070314170931
CSNK1D,hsa-miR-211-3p,MXRA7,-19.77043282,10.4070314170931
CSNK1D,hsa-miR-211-3p,CYLD,-6.02771121,8.574513075018
CSNK1D,hsa-miR-211-3p,CYLD,-19.77043282,8.574513075018
CSNK1D,hsa-miR-211-3p,CD93,-6.02771121,33.112537816127
CSNK1D,hsa-miR-211-3p,CD93,-19.77043282,33.112537816127
CSNK1D,hsa-miR-211-3p,CPNE2,-6.02771121,18.446916178827
CSNK1D,hsa-miR-211-3p,CPNE2,-19.77043282,18.446916178827
CSNK1D,hsa-miR-211-3p,GGA2,-6.02771121,-2.97380344250901
CSNK1D,hsa-miR-211-3p,GGA2,-19.77043282,-2.97380344250901
CSNK1D,hsa-miR-211-3p,IPO13,-6.02771121,13.1290392761233
CSNK1D,hsa-miR-211-3p,IPO13,-19.77043282,13.1290392761233
CSNK1D,hsa-miR-211-3p,NMT1,-6.02771121,13.46271835679
CSNK1D,hsa-miR-211-3p,NMT1,-19.77043282,13.46271835679
CSNK1D,hsa-miR-211-3p,RABEPK,-6.02771121,1.2424540574064
CSNK1D,hsa-miR-211-3p,RABEPK,-19.77043282,1.2424540574064
CSNK1D,hsa-miR-211-3p,FADS3,-6.02771121,41.3920474789985
CSNK1D,hsa-miR-211-3p,FADS3,-19.77043282,41.3920474789985
CSNK1D,hsa-miR-211-3p,FNBP4,-6.02771121,-6.2909157282482
CSNK1D,hsa-miR-211-3p,FNBP4,-19.77043282,-6.2909157282482
CSNK1D,hsa-miR-211-3p,IPPK,-6.02771121,-1.0760729200194
CSNK1D,hsa-miR-211-3p,IPPK,-19.77043282,-1.0760729200194
CSNK1D,hsa-miR-211-3p,SV2B,-6.02771121,-3.61054904437538
CSNK1D,hsa-miR-211-3p,SV2B,-19.77043282,-3.61054904437538
CSNK1D,hsa-miR-211-3p,TBC1D22B,-6.02771121,2.9884575842544
CSNK1D,hsa-miR-211-3p,TBC1D22B,-19.77043282,2.9884575842544
CSNK1D,hsa-miR-211-3p,GATAD2A,-6.02771121,13.602442470474
CSNK1D,hsa-miR-211-3p,GATAD2A,-19.77043282,13.602442470474
CSNK1D,hsa-miR-211-3p,KNSTRN,-6.02771121,5.8406960690717
CSNK1D,hsa-miR-211-3p,KNSTRN,-19.77043282,5.8406960690717
CSNK1D,hsa-miR-211-3p,MYO1C,-6.02771121,14.7575381299931
CSNK1D,hsa-miR-211-3p,MYO1C,-19.77043282,14.7575381299931
CSNK1D,hsa-miR-211-3p,ANGEL1,-6.02771121,1.0510715359187
CSNK1D,hsa-miR-211-3p,ANGEL1,-19.77043282,1.0510715359187
CSNK1D,hsa-miR-211-3p,ARL6IP1,-6.02771121,50.445679672682
CSNK1D,hsa-miR-211-3p,ARL6IP1,-19.77043282,50.445679672682
CSNK1D,hsa-miR-211-3p,CAPZB,-6.02771121,57.309616661601
CSNK1D,hsa-miR-211-3p,CAPZB,-19.77043282,57.309616661601
CSNK1D,hsa-miR-211-3p,SERBP1,-6.02771121,36.501332803165
CSNK1D,hsa-miR-211-3p,SERBP1,-19.77043282,36.501332803165
CSNK1D,hsa-miR-211-3p,ADAT1,-6.02771121,-4.4955852154741
CSNK1D,hsa-miR-211-3p,ADAT1,-19.77043282,-4.4955852154741
CSNK1D,hsa-miR-211-3p,CTDSP1,-6.02771121,5.2707450639889
CSNK1D,hsa-miR-211-3p,CTDSP1,-19.77043282,5.2707450639889
CSNK1D,hsa-miR-211-3p,SLC39A4,-6.02771121,3.80790427665477
CSNK1D,hsa-miR-211-3p,SLC39A4,-19.77043282,3.80790427665477
CSNK1D,hsa-miR-211-3p,CAMSAP2,-6.02771121,-5.6540811402902
CSNK1D,hsa-miR-211-3p,CAMSAP2,-19.77043282,-5.6540811402902
CSNK1D,hsa-miR-211-3p,RNF146,-6.02771121,4.6954081442988
CSNK1D,hsa-miR-211-3p,RNF146,-19.77043282,4.6954081442988
CSNK1D,hsa-miR-211-3p,SUMO1,-6.02771121,18.560177003849
CSNK1D,hsa-miR-211-3p,SUMO1,-19.77043282,18.560177003849
CSNK1D,hsa-miR-211-3p,WDR77,-6.02771121,16.9992532779886
CSNK1D,hsa-miR-211-3p,WDR77,-19.77043282,16.9992532779886
CSNK1D,hsa-miR-211-3p,ABI2,-6.02771121,-3.2300996604195
CSNK1D,hsa-miR-211-3p,ABI2,-19.77043282,-3.2300996604195
LONP2,hsa-miR-363-5p,PPP3R1,-12.84011632,6.6995572637013
LONP2,hsa-miR-363-5p,PPP3R1,-2.028968516,6.6995572637013
LONP2,hsa-miR-363-5p,PPP3R1,-1.967148619,6.6995572637013
LONP2,hsa-miR-363-5p,TRIM33,-12.84011632,-5.53973570899149
LONP2,hsa-miR-363-5p,TRIM33,-2.028968516,-5.53973570899149
LONP2,hsa-miR-363-5p,TRIM33,-1.967148619,-5.53973570899149
LONP2,hsa-miR-363-5p,TMBIM6,-12.84011632,138.754500253558
LONP2,hsa-miR-363-5p,TMBIM6,-2.028968516,138.754500253558
LONP2,hsa-miR-363-5p,TMBIM6,-1.967148619,138.754500253558
LONP2,hsa-miR-363-5p,TPM3,-12.84011632,261.008031295775
LONP2,hsa-miR-363-5p,TPM3,-2.028968516,261.008031295775
LONP2,hsa-miR-363-5p,TPM3,-1.967148619,261.008031295775
LONP2,hsa-miR-363-5p,ATXN1L,-12.84011632,-2.0948604940104
LONP2,hsa-miR-363-5p,ATXN1L,-2.028968516,-2.0948604940104
LONP2,hsa-miR-363-5p,ATXN1L,-1.967148619,-2.0948604940104
LONP2,hsa-miR-363-5p,GBA2,-12.84011632,7.4310902877476
LONP2,hsa-miR-363-5p,GBA2,-2.028968516,7.4310902877476
LONP2,hsa-miR-363-5p,GBA2,-1.967148619,7.4310902877476
LONP2,hsa-miR-363-5p,IFI30,-12.84011632,282.102558321108
LONP2,hsa-miR-363-5p,IFI30,-2.028968516,282.102558321108
LONP2,hsa-miR-363-5p,IFI30,-1.967148619,282.102558321108
LONP2,hsa-miR-363-5p,PKM,-12.84011632,2134.2829302148
LONP2,hsa-miR-363-5p,PKM,-2.028968516,2134.2829302148
LONP2,hsa-miR-363-5p,PKM,-1.967148619,2134.2829302148
LONP2,hsa-miR-363-5p,APOBEC3G,-12.84011632,5.7004009220624
LONP2,hsa-miR-363-5p,APOBEC3G,-2.028968516,5.7004009220624
LONP2,hsa-miR-363-5p,APOBEC3G,-1.967148619,5.7004009220624
LONP2,hsa-miR-363-5p,ARL6IP5,-12.84011632,34.3901625278065
LONP2,hsa-miR-363-5p,ARL6IP5,-2.028968516,34.3901625278065
LONP2,hsa-miR-363-5p,ARL6IP5,-1.967148619,34.3901625278065
LONP2,hsa-miR-363-5p,BSG,-12.84011632,190.342277083617
LONP2,hsa-miR-363-5p,BSG,-2.028968516,190.342277083617
LONP2,hsa-miR-363-5p,BSG,-1.967148619,190.342277083617
LONP2,hsa-miR-363-5p,C5orf51,-12.84011632,7.8630933305576
LONP2,hsa-miR-363-5p,C5orf51,-2.028968516,7.8630933305576
LONP2,hsa-miR-363-5p,C5orf51,-1.967148619,7.8630933305576
LONP2,hsa-miR-363-5p,CDK16,-12.84011632,23.055070674189
LONP2,hsa-miR-363-5p,CDK16,-2.028968516,23.055070674189
LONP2,hsa-miR-363-5p,CDK16,-1.967148619,23.055070674189
LONP2,hsa-miR-363-5p,CDKN1A,-12.84011632,433.17829809598
LONP2,hsa-miR-363-5p,CDKN1A,-2.028968516,433.17829809598
LONP2,hsa-miR-363-5p,CDKN1A,-1.967148619,433.17829809598
LONP2,hsa-miR-363-5p,CLCF1,-12.84011632,1.13991777302392
LONP2,hsa-miR-363-5p,CLCF1,-2.028968516,1.13991777302392
LONP2,hsa-miR-363-5p,CLCF1,-1.967148619,1.13991777302392
LONP2,hsa-miR-363-5p,CXXC5,-12.84011632,35.671790063825
LONP2,hsa-miR-363-5p,CXXC5,-2.028968516,35.671790063825
LONP2,hsa-miR-363-5p,CXXC5,-1.967148619,35.671790063825
LONP2,hsa-miR-363-5p,DENND4B,-12.84011632,-8.73967333146119
LONP2,hsa-miR-363-5p,DENND4B,-2.028968516,-8.73967333146119
LONP2,hsa-miR-363-5p,DENND4B,-1.967148619,-8.73967333146119
LONP2,hsa-miR-363-5p,HBS1L,-12.84011632,13.9667341106072
LONP2,hsa-miR-363-5p,HBS1L,-2.028968516,13.9667341106072
LONP2,hsa-miR-363-5p,HBS1L,-1.967148619,13.9667341106072
LONP2,hsa-miR-363-5p,HUWE1,-12.84011632,16.483009381455
LONP2,hsa-miR-363-5p,HUWE1,-2.028968516,16.483009381455
LONP2,hsa-miR-363-5p,HUWE1,-1.967148619,16.483009381455
LONP2,hsa-miR-363-5p,IFI16,-12.84011632,19.0436289565626
LONP2,hsa-miR-363-5p,IFI16,-2.028968516,19.0436289565626
LONP2,hsa-miR-363-5p,IFI16,-1.967148619,19.0436289565626
LONP2,hsa-miR-363-5p,NSD1,-12.84011632,-6.22625881830101
LONP2,hsa-miR-363-5p,NSD1,-2.028968516,-6.22625881830101
LONP2,hsa-miR-363-5p,NSD1,-1.967148619,-6.22625881830101
LONP2,hsa-miR-363-5p,PCBP1,-12.84011632,42.048890597592
LONP2,hsa-miR-363-5p,PCBP1,-2.028968516,42.048890597592
LONP2,hsa-miR-363-5p,PCBP1,-1.967148619,42.048890597592
LONP2,hsa-miR-363-5p,POU2AF1,-12.84011632,-2.88310783075965
LONP2,hsa-miR-363-5p,POU2AF1,-2.028968516,-2.88310783075965
LONP2,hsa-miR-363-5p,POU2AF1,-1.967148619,-2.88310783075965
LONP2,hsa-miR-363-5p,PRDM4,-12.84011632,5.7891424102176
LONP2,hsa-miR-363-5p,PRDM4,-2.028968516,5.7891424102176
LONP2,hsa-miR-363-5p,PRDM4,-1.967148619,5.7891424102176
LONP2,hsa-miR-363-5p,RAB11FIP2,-12.84011632,-1.5782235363342
LONP2,hsa-miR-363-5p,RAB11FIP2,-2.028968516,-1.5782235363342
LONP2,hsa-miR-363-5p,RAB11FIP2,-1.967148619,-1.5782235363342
LONP2,hsa-miR-363-5p,SNX19,-12.84011632,-5.9428550551701
LONP2,hsa-miR-363-5p,SNX19,-2.028968516,-5.9428550551701
LONP2,hsa-miR-363-5p,SNX19,-1.967148619,-5.9428550551701
LONP2,hsa-miR-363-5p,SRRM1,-12.84011632,14.0748658074972
LONP2,hsa-miR-363-5p,SRRM1,-2.028968516,14.0748658074972
LONP2,hsa-miR-363-5p,SRRM1,-1.967148619,14.0748658074972
LONP2,hsa-miR-363-5p,TET2,-12.84011632,-3.1174988548147
LONP2,hsa-miR-363-5p,TET2,-2.028968516,-3.1174988548147
LONP2,hsa-miR-363-5p,TET2,-1.967148619,-3.1174988548147
LONP2,hsa-miR-363-5p,ZFP36,-12.84011632,7.1060611123178
LONP2,hsa-miR-363-5p,ZFP36,-2.028968516,7.1060611123178
LONP2,hsa-miR-363-5p,ZFP36,-1.967148619,7.1060611123178
LONP2,hsa-miR-363-5p,HIST2H3A,-12.84011632,44.3980301344846
LONP2,hsa-miR-363-5p,HIST2H3A,-2.028968516,44.3980301344846
LONP2,hsa-miR-363-5p,HIST2H3A,-1.967148619,44.3980301344846
LONP2,hsa-miR-363-5p,HIST2H3C,-12.84011632,44.3980301344846
LONP2,hsa-miR-363-5p,HIST2H3C,-2.028968516,44.3980301344846
LONP2,hsa-miR-363-5p,HIST2H3C,-1.967148619,44.3980301344846
LONP2,hsa-miR-363-5p,ARMCX6,-12.84011632,7.589858837599
LONP2,hsa-miR-363-5p,ARMCX6,-2.028968516,7.589858837599
LONP2,hsa-miR-363-5p,ARMCX6,-1.967148619,7.589858837599
LONP2,hsa-miR-363-5p,MAPK6,-12.84011632,13.277429057902
LONP2,hsa-miR-363-5p,MAPK6,-2.028968516,13.277429057902
LONP2,hsa-miR-363-5p,MAPK6,-1.967148619,13.277429057902
LONP2,hsa-miR-363-5p,CBX6,-12.84011632,2.71839809583361
MRPS25,hsa-miR-532-3p,PURB,-1.71355480000003,-1.113695507979
MRPS25,hsa-miR-532-3p,PURB,-3.77305346,-1.113695507979
MRPS25,hsa-miR-532-3p,PURB,-13.56652723,-1.113695507979
MRPS25,hsa-miR-532-3p,APP,-1.71355480000003,30.162200629925
MRPS25,hsa-miR-532-3p,APP,-3.77305346,30.162200629925
MRPS25,hsa-miR-532-3p,APP,-13.56652723,30.162200629925
MRPS25,hsa-miR-532-3p,MBD6,-1.71355480000003,-1.66485886336983
MRPS25,hsa-miR-532-3p,MBD6,-3.77305346,-1.66485886336983
MRPS25,hsa-miR-532-3p,MBD6,-13.56652723,-1.66485886336983
MRPS25,hsa-miR-532-3p,ZFP91,-1.71355480000003,24.553234153322
MRPS25,hsa-miR-532-3p,ZFP91,-3.77305346,24.553234153322
MRPS25,hsa-miR-532-3p,ZFP91,-13.56652723,24.553234153322
MRPS25,hsa-miR-532-3p,DCTN4,-1.71355480000003,19.0243277339198
MRPS25,hsa-miR-532-3p,DCTN4,-3.77305346,19.0243277339198
MRPS25,hsa-miR-532-3p,DCTN4,-13.56652723,19.0243277339198
MRPS25,hsa-miR-532-3p,TET3,-1.71355480000003,-10.6362617872993
MRPS25,hsa-miR-532-3p,TET3,-3.77305346,-10.6362617872993
MRPS25,hsa-miR-532-3p,TET3,-13.56652723,-10.6362617872993
MRPS25,hsa-miR-532-3p,FRAT2,-1.71355480000003,8.7296560988144
MRPS25,hsa-miR-532-3p,FRAT2,-3.77305346,8.7296560988144
MRPS25,hsa-miR-532-3p,FRAT2,-13.56652723,8.7296560988144
MRPS25,hsa-miR-532-3p,ZC3H12C,-1.71355480000003,-19.956898976675
MRPS25,hsa-miR-532-3p,ZC3H12C,-3.77305346,-19.956898976675
MRPS25,hsa-miR-532-3p,ZC3H12C,-13.56652723,-19.956898976675
MRPS25,hsa-miR-532-3p,DDOST,-1.71355480000003,92.461023729887
MRPS25,hsa-miR-532-3p,DDOST,-3.77305346,92.461023729887
MRPS25,hsa-miR-532-3p,DDOST,-13.56652723,92.461023729887
MRPS25,hsa-miR-532-3p,NAP1L1,-1.71355480000003,46.482559148999
MRPS25,hsa-miR-532-3p,NAP1L1,-3.77305346,46.482559148999
MRPS25,hsa-miR-532-3p,NAP1L1,-13.56652723,46.482559148999
MRPS25,hsa-miR-532-3p,PDE7A,-1.71355480000003,-7.1281442783564
MRPS25,hsa-miR-532-3p,PDE7A,-3.77305346,-7.1281442783564
MRPS25,hsa-miR-532-3p,PDE7A,-13.56652723,-7.1281442783564
MRPS25,hsa-miR-532-3p,UBE3C,-1.71355480000003,27.599789140548
MRPS25,hsa-miR-532-3p,UBE3C,-3.77305346,27.599789140548
MRPS25,hsa-miR-532-3p,UBE3C,-13.56652723,27.599789140548
MRPS25,hsa-miR-532-3p,PAFAH1B2,-1.71355480000003,22.290457394131
MRPS25,hsa-miR-532-3p,PAFAH1B2,-3.77305346,22.290457394131
MRPS25,hsa-miR-532-3p,PAFAH1B2,-13.56652723,22.290457394131
MRPS25,hsa-miR-532-3p,ACSL4,-1.71355480000003,27.74446441018
MRPS25,hsa-miR-532-3p,ACSL4,-3.77305346,27.74446441018
MRPS25,hsa-miR-532-3p,ACSL4,-13.56652723,27.74446441018
MRPS25,hsa-miR-532-3p,ETHE1,-1.71355480000003,50.713407739225
MRPS25,hsa-miR-532-3p,ETHE1,-3.77305346,50.713407739225
MRPS25,hsa-miR-532-3p,ETHE1,-13.56652723,50.713407739225
MRPS25,hsa-miR-532-3p,LDLR,-1.71355480000003,11.9204932945301
MRPS25,hsa-miR-532-3p,LDLR,-3.77305346,11.9204932945301
MRPS25,hsa-miR-532-3p,LDLR,-13.56652723,11.9204932945301
MRPS25,hsa-miR-532-3p,NPTN,-1.71355480000003,52.378869161638
MRPS25,hsa-miR-532-3p,NPTN,-3.77305346,52.378869161638
MRPS25,hsa-miR-532-3p,NPTN,-13.56652723,52.378869161638
MRPS25,hsa-miR-532-3p,HSP90B1,-1.71355480000003,8.22456132977999
MRPS25,hsa-miR-532-3p,HSP90B1,-3.77305346,8.22456132977999
MRPS25,hsa-miR-532-3p,HSP90B1,-13.56652723,8.22456132977999
MRPS25,hsa-miR-532-3p,CSNK1A1,-1.71355480000003,53.50314276379
MRPS25,hsa-miR-532-3p,CSNK1A1,-3.77305346,53.50314276379
MRPS25,hsa-miR-532-3p,CSNK1A1,-13.56652723,53.50314276379
MRPS25,hsa-miR-532-3p,ABI2,-1.71355480000003,-3.2300996604195
MRPS25,hsa-miR-532-3p,ABI2,-3.77305346,-3.2300996604195
MRPS25,hsa-miR-532-3p,ABI2,-13.56652723,-3.2300996604195
MRPS25,hsa-miR-532-3p,ELL,-1.71355480000003,9.8594046016661
MRPS25,hsa-miR-532-3p,ELL,-3.77305346,9.8594046016661
MRPS25,hsa-miR-532-3p,ELL,-13.56652723,9.8594046016661
MRPS25,hsa-miR-532-3p,ATP13A3,-1.71355480000003,20.891561628011
MRPS25,hsa-miR-532-3p,ATP13A3,-3.77305346,20.891561628011
MRPS25,hsa-miR-532-3p,ATP13A3,-13.56652723,20.891561628011
MRPS25,hsa-miR-532-3p,RAD51,-1.71355480000003,1.03025094833995
MRPS25,hsa-miR-532-3p,RAD51,-3.77305346,1.03025094833995
MRPS25,hsa-miR-532-3p,RAD51,-13.56652723,1.03025094833995
MRPS25,hsa-miR-532-3p,WAC,-1.71355480000003,11.984458659343
MRPS25,hsa-miR-532-3p,WAC,-3.77305346,11.984458659343
MRPS25,hsa-miR-532-3p,WAC,-13.56652723,11.984458659343
MRPS25,hsa-miR-532-3p,CPD,-1.71355480000003,5.477352760548
MRPS25,hsa-miR-532-3p,CPD,-3.77305346,5.477352760548
MRPS25,hsa-miR-532-3p,CPD,-13.56652723,5.477352760548
MRPS25,hsa-miR-532-3p,NPTX1,-1.71355480000003,8.4698706295159
MRPS25,hsa-miR-532-3p,NPTX1,-3.77305346,8.4698706295159
MRPS25,hsa-miR-532-3p,NPTX1,-13.56652723,8.4698706295159
MRPS25,hsa-miR-532-3p,BCL2L2-PABPN1,-1.71355480000003,13.8422194091361
MRPS25,hsa-miR-532-3p,BCL2L2-PABPN1,-3.77305346,13.8422194091361
MRPS25,hsa-miR-532-3p,BCL2L2-PABPN1,-13.56652723,13.8422194091361
MRPS25,hsa-miR-532-3p,MORF4L2,-1.71355480000003,52.851428773328
MRPS25,hsa-miR-532-3p,MORF4L2,-3.77305346,52.851428773328
MRPS25,hsa-miR-532-3p,MORF4L2,-13.56652723,52.851428773328
MRPS25,hsa-miR-532-3p,ZMYND11,-1.71355480000003,2.7982328922764
MRPS25,hsa-miR-532-3p,ZMYND11,-3.77305346,2.7982328922764
MRPS25,hsa-miR-532-3p,ZMYND11,-13.56652723,2.7982328922764
MRPS25,hsa-miR-532-3p,CTNNB1,-1.71355480000003,247.995862607866
MRPS25,hsa-miR-532-3p,CTNNB1,-3.77305346,247.995862607866
MRPS25,hsa-miR-532-3p,CTNNB1,-13.56652723,247.995862607866
MRPS25,hsa-miR-532-3p,ADAMTS1,-1.71355480000003,19.328342586729
MRPS25,hsa-miR-532-3p,ADAMTS1,-3.77305346,19.328342586729
MRPS25,hsa-miR-532-3p,ADAMTS1,-13.56652723,19.328342586729
MRPS25,hsa-miR-532-3p,AHNAK,-1.71355480000003,83.8746654015001
MRPS25,hsa-miR-532-3p,AHNAK,-3.77305346,83.8746654015001
MRPS25,hsa-miR-532-3p,AHNAK,-13.56652723,83.8746654015001
MRPS25,hsa-miR-532-3p,FBXL19,-1.71355480000003,25.3339736514851
MRPS25,hsa-miR-532-3p,FBXL19,-3.77305346,25.3339736514851
MRPS25,hsa-miR-532-3p,FBXL19,-13.56652723,25.3339736514851
MRPS25,hsa-miR-532-3p,SMARCD2,-1.71355480000003,15.7253588413141
SLC35F5,hsa-let-7a-2,CEBPA,2.844626609,48.361800505787
SLC35F5,hsa-let-7a-2,CEBPA,-1.937095773,48.361800505787
SLC35F5,hsa-let-7a-2,CEBPA,-6.7145869,48.361800505787
SLC35F5,hsa-let-7a-2,CEBPA,-2.725326586,48.361800505787
SLC35F5,hsa-let-7a-2,CEBPA,-1.110241091,48.361800505787
SLC35F5,hsa-let-7a-2,CEBPA,-2.541581101,48.361800505787
SLC35F5,hsa-let-7a-2,CTCF,2.844626609,4.08792353734771
SLC35F5,hsa-let-7a-2,CTCF,-1.937095773,4.08792353734771
SLC35F5,hsa-let-7a-2,CTCF,-6.7145869,4.08792353734771
SLC35F5,hsa-let-7a-2,CTCF,-2.725326586,4.08792353734771
SLC35F5,hsa-let-7a-2,CTCF,-1.110241091,4.08792353734771
SLC35F5,hsa-let-7a-2,CTCF,-2.541581101,4.08792353734771
SLC35F5,hsa-let-7a-2,NRF1,2.844626609,3.92318227670476
SLC35F5,hsa-let-7a-2,NRF1,-1.937095773,3.92318227670476
SLC35F5,hsa-let-7a-2,NRF1,-6.7145869,3.92318227670476
SLC35F5,hsa-let-7a-2,NRF1,-2.725326586,3.92318227670476
SLC35F5,hsa-let-7a-2,NRF1,-1.110241091,3.92318227670476
SLC35F5,hsa-let-7a-2,NRF1,-2.541581101,3.92318227670476
SLC35F5,hsa-let-7a-2,RAD21,2.844626609,21.113503829331
SLC35F5,hsa-let-7a-2,RAD21,-1.937095773,21.113503829331
SLC35F5,hsa-let-7a-2,RAD21,-6.7145869,21.113503829331
SLC35F5,hsa-let-7a-2,RAD21,-2.725326586,21.113503829331
SLC35F5,hsa-let-7a-2,RAD21,-1.110241091,21.113503829331
SLC35F5,hsa-let-7a-2,RAD21,-2.541581101,21.113503829331
SLC35F5,hsa-let-7a-2,STAT1,2.844626609,57.519006301555
SLC35F5,hsa-let-7a-2,STAT1,-1.937095773,57.519006301555
SLC35F5,hsa-let-7a-2,STAT1,-6.7145869,57.519006301555
SLC35F5,hsa-let-7a-2,STAT1,-2.725326586,57.519006301555
SLC35F5,hsa-let-7a-2,STAT1,-1.110241091,57.519006301555
SLC35F5,hsa-let-7a-2,STAT1,-2.541581101,57.519006301555
SLC35F5,hsa-let-7a-2,ZNF263,2.844626609,10.2114365733662
SLC35F5,hsa-let-7a-2,ZNF263,-1.937095773,10.2114365733662
SLC35F5,hsa-let-7a-2,ZNF263,-6.7145869,10.2114365733662
SLC35F5,hsa-let-7a-2,ZNF263,-2.725326586,10.2114365733662
SLC35F5,hsa-let-7a-2,ZNF263,-1.110241091,10.2114365733662
SLC35F5,hsa-let-7a-2,ZNF263,-2.541581101,10.2114365733662
SLC35F5,hsa-let-7c,ACTB,2.844626609,2153.69895103732
SLC35F5,hsa-let-7c,ACTB,-1.937095773,2153.69895103732
SLC35F5,hsa-let-7c,ACTB,-6.7145869,2153.69895103732
SLC35F5,hsa-let-7c,ACTB,-2.725326586,2153.69895103732
SLC35F5,hsa-let-7c,ACTB,-1.110241091,2153.69895103732
SLC35F5,hsa-let-7c,ACTB,-2.541581101,2153.69895103732
SLC35F5,hsa-let-7c,ACTN4,2.844626609,77.097777144353
SLC35F5,hsa-let-7c,ACTN4,-1.937095773,77.097777144353
SLC35F5,hsa-let-7c,ACTN4,-6.7145869,77.097777144353
SLC35F5,hsa-let-7c,ACTN4,-2.725326586,77.097777144353
SLC35F5,hsa-let-7c,ACTN4,-1.110241091,77.097777144353
SLC35F5,hsa-let-7c,ACTN4,-2.541581101,77.097777144353
SLC35F5,hsa-let-7c,ACVR1B,2.844626609,-4.4736067983856
SLC35F5,hsa-let-7c,ACVR1B,-1.937095773,-4.4736067983856
SLC35F5,hsa-let-7c,ACVR1B,-6.7145869,-4.4736067983856
SLC35F5,hsa-let-7c,ACVR1B,-2.725326586,-4.4736067983856
SLC35F5,hsa-let-7c,ACVR1B,-1.110241091,-4.4736067983856
SLC35F5,hsa-let-7c,ACVR1B,-2.541581101,-4.4736067983856
SLC35F5,hsa-let-7c,AIDA,2.844626609,1.0392623890024
SLC35F5,hsa-let-7c,AIDA,-1.937095773,1.0392623890024
SLC35F5,hsa-let-7c,AIDA,-6.7145869,1.0392623890024
SLC35F5,hsa-let-7c,AIDA,-2.725326586,1.0392623890024
SLC35F5,hsa-let-7c,AIDA,-1.110241091,1.0392623890024
SLC35F5,hsa-let-7c,AIDA,-2.541581101,1.0392623890024
SLC35F5,hsa-let-7c,ANKRD17,2.844626609,8.07881721672901
SLC35F5,hsa-let-7c,ANKRD17,-1.937095773,8.07881721672901
SLC35F5,hsa-let-7c,ANKRD17,-6.7145869,8.07881721672901
SLC35F5,hsa-let-7c,ANKRD17,-2.725326586,8.07881721672901
SLC35F5,hsa-let-7c,ANKRD17,-1.110241091,8.07881721672901
SLC35F5,hsa-let-7c,ANKRD17,-2.541581101,8.07881721672901
SLC35F5,hsa-let-7c,ARL6IP1,2.844626609,50.445679672682
SLC35F5,hsa-let-7c,ARL6IP1,-1.937095773,50.445679672682
SLC35F5,hsa-let-7c,ARL6IP1,-6.7145869,50.445679672682
SLC35F5,hsa-let-7c,ARL6IP1,-2.725326586,50.445679672682
