lncRNA,miRNA,mRNA,lncRNA_log2FC,mRNA_log2FC
SFPQ,hsa-miR-139-3p,ZNF217,33.12732121,22.245466593661
SFPQ,hsa-miR-139-3p,ZNF217,-2.806266508,22.245466593661
SFPQ,hsa-miR-139-3p,ZNF585B,-1.677192173,3.42091301376211
SFPQ,hsa-miR-139-3p,ZNF585B,33.12732121,3.42091301376211
SFPQ,hsa-miR-139-3p,ZNF585B,-2.806266508,3.42091301376211
SFPQ,hsa-miR-139-3p,NDRG4,-1.677192173,-1.4971792477566
SFPQ,hsa-miR-139-3p,NDRG4,33.12732121,-1.4971792477566
SFPQ,hsa-miR-139-3p,NDRG4,-2.806266508,-1.4971792477566
SFPQ,hsa-miR-139-3p,NOB1,-1.677192173,5.6057485912431
SFPQ,hsa-miR-139-3p,NOB1,33.12732121,5.6057485912431
SFPQ,hsa-miR-139-3p,NOB1,-2.806266508,5.6057485912431
SFPQ,hsa-miR-139-3p,TMSB4X,-1.677192173,673.34228862048
SFPQ,hsa-miR-139-3p,TMSB4X,33.12732121,673.34228862048
SFPQ,hsa-miR-139-3p,TMSB4X,-2.806266508,673.34228862048
SFPQ,hsa-miR-139-3p,AZIN1,-1.677192173,51.240197430992
SFPQ,hsa-miR-139-3p,AZIN1,33.12732121,51.240197430992
SFPQ,hsa-miR-139-3p,AZIN1,-2.806266508,51.240197430992
SFPQ,hsa-miR-139-3p,CD164,-1.677192173,111.570753982077
SFPQ,hsa-miR-139-3p,CD164,33.12732121,111.570753982077
SFPQ,hsa-miR-139-3p,CD164,-2.806266508,111.570753982077
SFPQ,hsa-miR-139-3p,HNRNPU,-1.677192173,36.825042419839
SFPQ,hsa-miR-139-3p,HNRNPU,33.12732121,36.825042419839
SFPQ,hsa-miR-139-3p,HNRNPU,-2.806266508,36.825042419839
SFPQ,hsa-miR-139-3p,PNRC1,-1.677192173,14.198770757523
SFPQ,hsa-miR-139-3p,PNRC1,33.12732121,14.198770757523
SFPQ,hsa-miR-139-3p,PNRC1,-2.806266508,14.198770757523
SFPQ,hsa-miR-139-3p,MCL1,-1.677192173,27.29465162975
SFPQ,hsa-miR-139-3p,MCL1,33.12732121,27.29465162975
SFPQ,hsa-miR-139-3p,MCL1,-2.806266508,27.29465162975
SFPQ,hsa-miR-139-3p,DYNLL2,-1.677192173,1.5626132692266
SFPQ,hsa-miR-139-3p,DYNLL2,33.12732121,1.5626132692266
SFPQ,hsa-miR-139-3p,DYNLL2,-2.806266508,1.5626132692266
SFPQ,hsa-miR-139-3p,YWHAQ,-1.677192173,58.285314466803
SFPQ,hsa-miR-139-3p,YWHAQ,33.12732121,58.285314466803
SFPQ,hsa-miR-139-3p,YWHAQ,-2.806266508,58.285314466803
SFPQ,hsa-miR-139-3p,KDM6B,-1.677192173,7.9980235970091
SFPQ,hsa-miR-139-3p,KDM6B,33.12732121,7.9980235970091
SFPQ,hsa-miR-139-3p,KDM6B,-2.806266508,7.9980235970091
SFPQ,hsa-miR-139-3p,ATP1B1,-1.677192173,2.7365925873744
SFPQ,hsa-miR-139-3p,ATP1B1,33.12732121,2.7365925873744
SFPQ,hsa-miR-139-3p,ATP1B1,-2.806266508,2.7365925873744
SFPQ,hsa-miR-139-3p,TGIF2,-1.677192173,-6.14748418018301
SFPQ,hsa-miR-139-3p,TGIF2,33.12732121,-6.14748418018301
SFPQ,hsa-miR-139-3p,TGIF2,-2.806266508,-6.14748418018301
SFPQ,hsa-miR-139-3p,ITM2B,-1.677192173,65.056054632504
SFPQ,hsa-miR-139-3p,ITM2B,33.12732121,65.056054632504
SFPQ,hsa-miR-139-3p,ITM2B,-2.806266508,65.056054632504
SFPQ,hsa-miR-139-3p,MFSD6,-1.677192173,5.26473949108561
SFPQ,hsa-miR-139-3p,MFSD6,33.12732121,5.26473949108561
SFPQ,hsa-miR-139-3p,MFSD6,-2.806266508,5.26473949108561
SFPQ,hsa-miR-139-3p,ADIPOR2,-1.677192173,2.2190482603405
SFPQ,hsa-miR-139-3p,ADIPOR2,33.12732121,2.2190482603405
SFPQ,hsa-miR-139-3p,ADIPOR2,-2.806266508,2.2190482603405
SFPQ,hsa-miR-139-3p,GLO1,-1.677192173,85.451698349401
SFPQ,hsa-miR-139-3p,GLO1,33.12732121,85.451698349401
SFPQ,hsa-miR-139-3p,GLO1,-2.806266508,85.451698349401
SFPQ,hsa-miR-139-3p,MAST4,-1.677192173,1.7814249329312
UBP1,hsa-miR-18a-3p,ACSL4,10.129232731,-9.766255736966
UBP1,hsa-miR-18a-3p,ACSL4,4.406271376,-9.766255736966
UBP1,hsa-miR-18a-3p,SNX5,10.129232731,11.7380978079241
UBP1,hsa-miR-18a-3p,SNX5,4.406271376,11.7380978079241
UBP1,hsa-miR-18a-3p,STAT3,10.129232731,10.359284713823
UBP1,hsa-miR-18a-3p,STAT3,4.406271376,10.359284713823
UBP1,hsa-miR-18a-3p,HMBOX1,10.129232731,-3.656210455435
UBP1,hsa-miR-18a-3p,HMBOX1,4.406271376,-3.656210455435
UBP1,hsa-miR-18a-3p,FAM53C,10.129232731,6.7958005735566
UBP1,hsa-miR-18a-3p,FAM53C,4.406271376,6.7958005735566
UBP1,hsa-miR-18a-3p,POU2F1,10.129232731,6.5058756261437
UBP1,hsa-miR-18a-3p,POU2F1,4.406271376,6.5058756261437
UBP1,hsa-miR-18a-3p,KRAS,10.129232731,9.172333763302
UBP1,hsa-miR-18a-3p,KRAS,4.406271376,9.172333763302
UBP1,hsa-miR-18a-3p,CSNK1D,10.129232731,-4.2046452729345
UBP1,hsa-miR-18a-3p,CSNK1D,4.406271376,-4.2046452729345
UBP1,hsa-miR-18a-3p,RBPJ,10.129232731,12.386455334126
UBP1,hsa-miR-18a-3p,RBPJ,4.406271376,12.386455334126
UBP1,hsa-miR-18a-3p,MAT2A,10.129232731,12.543155168755
UBP1,hsa-miR-18a-3p,MAT2A,4.406271376,12.543155168755
UBP1,hsa-miR-18a-3p,AHCYL1,10.129232731,35.90729816759
UBP1,hsa-miR-18a-3p,AHCYL1,4.406271376,35.90729816759
UBP1,hsa-miR-18a-3p,MOB1A,10.129232731,33.738259249902
UBP1,hsa-miR-18a-3p,MOB1A,4.406271376,33.738259249902
UBP1,hsa-miR-18a-3p,PPM1A,10.129232731,-2.8369832536515
UBP1,hsa-miR-18a-3p,PPM1A,4.406271376,-2.8369832536515
UBP1,hsa-miR-18a-3p,TMEM64,10.129232731,1.8958757526175
UBP1,hsa-miR-18a-3p,TMEM64,4.406271376,1.8958757526175
UBP1,hsa-miR-18a-3p,UBA1,10.129232731,-23.317095793031
UBP1,hsa-miR-18a-3p,UBA1,4.406271376,-23.317095793031
UBP1,hsa-miR-18a-3p,SCD,10.129232731,66.017811827963
UBP1,hsa-miR-18a-3p,SCD,4.406271376,66.017811827963
UBP1,hsa-miR-18a-3p,GNAS,10.129232731,52.253369627341
UBP1,hsa-miR-18a-3p,GNAS,4.406271376,52.253369627341
UBP1,hsa-miR-18a-3p,NR1H2,10.129232731,1.4467705022453
UBP1,hsa-miR-18a-3p,NR1H2,4.406271376,1.4467705022453
UBP1,hsa-miR-18a-3p,UHMK1,10.129232731,53.639171665318
UBP1,hsa-miR-18a-3p,UHMK1,4.406271376,53.639171665318
UBP1,hsa-miR-18a-3p,PHC2,10.129232731,6.583936720899
UBP1,hsa-miR-18a-3p,PHC2,4.406271376,6.583936720899
UBP1,hsa-miR-18a-3p,MEF2C,10.129232731,55.80782489109
UBP1,hsa-miR-18a-3p,MEF2C,4.406271376,55.80782489109
UBP1,hsa-miR-18a-3p,SCOC,10.129232731,4.44890303641084
UBP1,hsa-miR-18a-3p,SCOC,4.406271376,4.44890303641084
UBP1,hsa-miR-18a-3p,BRWD1,10.129232731,-7.56749890101921
UBP1,hsa-miR-18a-3p,BRWD1,4.406271376,-7.56749890101921
UBP1,hsa-miR-18a-3p,NUFIP2,10.129232731,20.659337469761
UBP1,hsa-miR-18a-3p,NUFIP2,4.406271376,20.659337469761
UBP1,hsa-miR-18a-3p,IRGQ,10.129232731,-86.1986516206949
UBP1,hsa-miR-18a-3p,IRGQ,4.406271376,-86.1986516206949
UBP1,hsa-miR-18a-3p,ARF4,10.129232731,20.006610362958
UBP1,hsa-miR-18a-3p,ARF4,4.406271376,20.006610362958
UBP1,hsa-miR-18a-3p,GIGYF1,10.129232731,-20.5255740591728
UBP1,hsa-miR-18a-3p,GIGYF1,4.406271376,-20.5255740591728
UBP1,hsa-miR-18a-3p,METTL7A,10.129232731,5.97151467299699
UBP1,hsa-miR-18a-3p,METTL7A,4.406271376,5.97151467299699
UBP1,hsa-miR-18a-3p,PRKAR1A,10.129232731,52.79505037251
UBP1,hsa-miR-18a-3p,PRKAR1A,4.406271376,52.79505037251
UBP1,hsa-miR-18a-3p,CSDE1,10.129232731,154.121839606398
UBP1,hsa-miR-18a-3p,CSDE1,4.406271376,154.121839606398
UBP1,hsa-miR-18a-3p,STARD7,10.129232731,8.50466543171299
UBP1,hsa-miR-18a-3p,STARD7,4.406271376,8.50466543171299
UBP1,hsa-miR-18a-3p,DBN1,10.129232731,2.35726351718699
UBP1,hsa-miR-18a-3p,DBN1,4.406271376,2.35726351718699
UBP1,hsa-miR-18a-3p,KDM6B,10.129232731,7.9980235970091
UBP1,hsa-miR-18a-3p,KDM6B,4.406271376,7.9980235970091
UBP1,hsa-miR-18a-3p,NIPBL,10.129232731,16.056395094825
UBP1,hsa-miR-18a-3p,NIPBL,4.406271376,16.056395094825
UBP1,hsa-miR-18a-3p,OTUD4,10.129232731,7.8949450127425
UBP1,hsa-miR-18a-3p,OTUD4,4.406271376,7.8949450127425
UBP1,hsa-miR-18a-3p,GTF2A1,10.129232731,12.3133432506046
UBP1,hsa-miR-18a-3p,GTF2A1,4.406271376,12.3133432506046
UBP1,hsa-miR-18a-3p,MBD1,10.129232731,-10.0349259229493
UBP1,hsa-miR-18a-3p,MBD1,4.406271376,-10.0349259229493
UBP1,hsa-miR-18a-3p,IFNAR2,10.129232731,10.9369832029487
UBP1,hsa-miR-18a-3p,IFNAR2,4.406271376,10.9369832029487
UBP1,hsa-miR-18a-3p,ATXN2L,10.129232731,17.831506491114
UBP1,hsa-miR-18a-3p,ATXN2L,4.406271376,17.831506491114
UBP1,hsa-miR-18a-3p,LSM4,10.129232731,2.44050670920601
UBP1,hsa-miR-18a-3p,LSM4,4.406271376,2.44050670920601
UBP1,hsa-miR-18a-3p,LRIG2,10.129232731,2.6295301144237
UBP1,hsa-miR-18a-3p,LRIG2,4.406271376,2.6295301144237
UBP1,hsa-miR-18a-3p,ELOVL1,10.129232731,14.588962972727
UBP1,hsa-miR-18a-3p,ELOVL1,4.406271376,14.588962972727
UBP1,hsa-miR-18a-3p,MID1IP1,10.129232731,-17.269505114151
UBP1,hsa-miR-18a-3p,MID1IP1,4.406271376,-17.269505114151
UBP1,hsa-miR-18a-3p,CCNT2,10.129232731,-4.9557094024295
UBP1,hsa-miR-18a-3p,CCNT2,4.406271376,-4.9557094024295
UBP1,hsa-miR-18a-3p,CITED2,10.129232731,47.531401187975
UBP1,hsa-miR-18a-3p,CITED2,4.406271376,47.531401187975
UBP1,hsa-miR-18a-3p,CNOT4,10.129232731,4.172349124231
UBP1,hsa-miR-18a-3p,CNOT4,4.406271376,4.172349124231
UBP1,hsa-miR-18a-3p,CREB1,10.129232731,3.2916855006047
UBP1,hsa-miR-18a-3p,CREB1,4.406271376,3.2916855006047
UBP1,hsa-miR-18a-3p,ENSA,10.129232731,24.480242959078
UBP1,hsa-miR-18a-3p,ENSA,4.406271376,24.480242959078
UBP1,hsa-miR-18a-3p,HIPK3,10.129232731,4.65610937866597
UBP1,hsa-miR-18a-3p,HIPK3,4.406271376,4.65610937866597
UBP1,hsa-miR-18a-3p,IRF2,10.129232731,11.3145346339242
UBP1,hsa-miR-18a-3p,IRF2,4.406271376,11.3145346339242
PPP4C,hsa-miR-490-3p,PCBP1,23.047024774,45.393113865807
PPP4C,hsa-miR-490-3p,PCBP1,-11.388213527,45.393113865807
PPP4C,hsa-miR-490-3p,PCBP1,16.01115632,45.393113865807
PPP4C,hsa-miR-490-3p,PCBP1,25.47846238,45.393113865807
PPP4C,hsa-miR-490-3p,HNRNPA1,23.047024774,40.2783886917331
PPP4C,hsa-miR-490-3p,HNRNPA1,-11.388213527,40.2783886917331
PPP4C,hsa-miR-490-3p,HNRNPA1,16.01115632,40.2783886917331
PPP4C,hsa-miR-490-3p,HNRNPA1,25.47846238,40.2783886917331
PPP4C,hsa-miR-490-3p,CDK1,23.047024774,2.8882885669977
PPP4C,hsa-miR-490-3p,CDK1,-11.388213527,2.8882885669977
PPP4C,hsa-miR-490-3p,CDK1,16.01115632,2.8882885669977
PPP4C,hsa-miR-490-3p,CDK1,25.47846238,2.8882885669977
PPP4C,hsa-miR-490-3p,CALM2,23.047024774,101.980963131758
PPP4C,hsa-miR-490-3p,CALM2,-11.388213527,101.980963131758
PPP4C,hsa-miR-490-3p,CALM2,16.01115632,101.980963131758
PPP4C,hsa-miR-490-3p,CALM2,25.47846238,101.980963131758
PPP4C,hsa-miR-490-3p,SMARCD1,23.047024774,-6.9425475419463
PPP4C,hsa-miR-490-3p,SMARCD1,-11.388213527,-6.9425475419463
PPP4C,hsa-miR-490-3p,SMARCD1,16.01115632,-6.9425475419463
PPP4C,hsa-miR-490-3p,SMARCD1,25.47846238,-6.9425475419463
PPP4C,hsa-miR-490-3p,RSRC2,23.047024774,-5.7964262371864
PPP4C,hsa-miR-490-3p,RSRC2,-11.388213527,-5.7964262371864
PPP4C,hsa-miR-490-3p,RSRC2,16.01115632,-5.7964262371864
PPP4C,hsa-miR-490-3p,RSRC2,25.47846238,-5.7964262371864
PPP4C,hsa-miR-490-3p,NUFIP2,23.047024774,20.659337469761
PPP4C,hsa-miR-490-3p,NUFIP2,-11.388213527,20.659337469761
PPP4C,hsa-miR-490-3p,NUFIP2,16.01115632,20.659337469761
PPP4C,hsa-miR-490-3p,NUFIP2,25.47846238,20.659337469761
PPP4C,hsa-miR-490-3p,HMGA2,23.047024774,1.516601526202
PPP4C,hsa-miR-490-3p,HMGA2,-11.388213527,1.516601526202
PPP4C,hsa-miR-490-3p,HMGA2,16.01115632,1.516601526202
PPP4C,hsa-miR-490-3p,HMGA2,25.47846238,1.516601526202
PPP4C,hsa-miR-490-3p,AHCTF1,23.047024774,-12.82961902883
PPP4C,hsa-miR-490-3p,AHCTF1,-11.388213527,-12.82961902883
PPP4C,hsa-miR-490-3p,AHCTF1,16.01115632,-12.82961902883
PPP4C,hsa-miR-490-3p,AHCTF1,25.47846238,-12.82961902883
PPP4C,hsa-miR-490-3p,AKIRIN1,23.047024774,24.659203810514
PPP4C,hsa-miR-490-3p,AKIRIN1,-11.388213527,24.659203810514
PPP4C,hsa-miR-490-3p,AKIRIN1,16.01115632,24.659203810514
PPP4C,hsa-miR-490-3p,AKIRIN1,25.47846238,24.659203810514
PPP4C,hsa-miR-490-3p,TGFBR1,23.047024774,8.4255569487504
PPP4C,hsa-miR-490-3p,TGFBR1,-11.388213527,8.4255569487504
PPP4C,hsa-miR-490-3p,TGFBR1,16.01115632,8.4255569487504
PPP4C,hsa-miR-490-3p,TGFBR1,25.47846238,8.4255569487504
PPP4C,hsa-miR-490-3p,YWHAE,23.047024774,49.801298729515
PPP4C,hsa-miR-490-3p,YWHAE,-11.388213527,49.801298729515
PPP4C,hsa-miR-490-3p,YWHAE,16.01115632,49.801298729515
PPP4C,hsa-miR-490-3p,YWHAE,25.47846238,49.801298729515
PPP4C,hsa-miR-490-3p,AKIRIN2,23.047024774,17.3817669663374
PPP4C,hsa-miR-490-3p,AKIRIN2,-11.388213527,17.3817669663374
PPP4C,hsa-miR-490-3p,AKIRIN2,16.01115632,17.3817669663374
PPP4C,hsa-miR-490-3p,AKIRIN2,25.47846238,17.3817669663374
PPP4C,hsa-miR-490-3p,VDAC1,23.047024774,46.319624701143
PPP4C,hsa-miR-490-3p,VDAC1,-11.388213527,46.319624701143
PPP4C,hsa-miR-490-3p,VDAC1,16.01115632,46.319624701143
PPP4C,hsa-miR-490-3p,VDAC1,25.47846238,46.319624701143
PPP4C,hsa-miR-490-3p,TNRC6C,23.047024774,3.10208266475419
PPP4C,hsa-miR-490-3p,TNRC6C,-11.388213527,3.10208266475419
PPP4C,hsa-miR-490-3p,TNRC6C,16.01115632,3.10208266475419
PPP4C,hsa-miR-490-3p,TNRC6C,25.47846238,3.10208266475419
PPP4C,hsa-miR-490-3p,PAPOLA,23.047024774,19.403452063118
PPP4C,hsa-miR-490-3p,PAPOLA,-11.388213527,19.403452063118
PPP4C,hsa-miR-490-3p,PAPOLA,16.01115632,19.403452063118
PPP4C,hsa-miR-490-3p,PAPOLA,25.47846238,19.403452063118
PPP4C,hsa-miR-490-3p,TMED2,23.047024774,32.741793992123
PPP4C,hsa-miR-490-3p,TMED2,-11.388213527,32.741793992123
PPP4C,hsa-miR-490-3p,TMED2,16.01115632,32.741793992123
PPP4C,hsa-miR-490-3p,TMED2,25.47846238,32.741793992123
PPP4C,hsa-miR-490-3p,ATP1B1,23.047024774,2.7365925873744
PPP4C,hsa-miR-490-3p,ATP1B1,-11.388213527,2.7365925873744
PPP4C,hsa-miR-490-3p,ATP1B1,16.01115632,2.7365925873744
PPP4C,hsa-miR-490-3p,ATP1B1,25.47846238,2.7365925873744
PPP4C,hsa-miR-490-3p,MORF4L2,23.047024774,28.876517289563
PPP4C,hsa-miR-490-3p,MORF4L2,-11.388213527,28.876517289563
PPP4C,hsa-miR-490-3p,MORF4L2,16.01115632,28.876517289563
PPP4C,hsa-miR-490-3p,MORF4L2,25.47846238,28.876517289563
PPP4C,hsa-miR-490-3p,UBA2,23.047024774,17.412602613031
PPP4C,hsa-miR-490-3p,UBA2,-11.388213527,17.412602613031
PPP4C,hsa-miR-490-3p,UBA2,16.01115632,17.412602613031
PPP4C,hsa-miR-490-3p,UBA2,25.47846238,17.412602613031
PPP4C,hsa-miR-490-3p,CDK2,23.047024774,-2.4100704653718
PPP4C,hsa-miR-490-3p,CDK2,-11.388213527,-2.4100704653718
PPP4C,hsa-miR-490-3p,CDK2,16.01115632,-2.4100704653718
PPP4C,hsa-miR-490-3p,CDK2,25.47846238,-2.4100704653718
PPP4C,hsa-miR-490-3p,CNR1,23.047024774,4.2119376430695
PPP4C,hsa-miR-490-3p,CNR1,-11.388213527,4.2119376430695
PPP4C,hsa-miR-490-3p,CNR1,16.01115632,4.2119376430695
PPP4C,hsa-miR-490-3p,CNR1,25.47846238,4.2119376430695
PPP4C,hsa-miR-490-3p,FOXO1,23.047024774,1.9747493640353
PPP4C,hsa-miR-490-3p,FOXO1,-11.388213527,1.9747493640353
PPP4C,hsa-miR-490-3p,FOXO1,16.01115632,1.9747493640353
PPP4C,hsa-miR-490-3p,FOXO1,25.47846238,1.9747493640353
PPP4C,hsa-miR-490-3p,RBPJ,23.047024774,12.386455334126
PPP4C,hsa-miR-490-3p,RBPJ,-11.388213527,12.386455334126
PPP4C,hsa-miR-490-3p,RBPJ,16.01115632,12.386455334126
PPP4C,hsa-miR-490-3p,RBPJ,25.47846238,12.386455334126
PPP4C,hsa-miR-490-3p,ARFGEF1,23.047024774,-4.400988470173
PPP4C,hsa-miR-490-3p,ARFGEF1,-11.388213527,-4.400988470173
PPP4C,hsa-miR-490-3p,ARFGEF1,16.01115632,-4.400988470173
PPP4C,hsa-miR-490-3p,ARFGEF1,25.47846238,-4.400988470173
LTBP3,hsa-miR-149-3p,PSAP,8.61816614,-6.30836464006006
LTBP3,hsa-miR-149-3p,PSAP,455.372702,-6.30836464006006
LTBP3,hsa-miR-149-3p,PSAP,4.055910623,-6.30836464006006
LTBP3,hsa-miR-149-3p,YWHAE,8.61816614,49.801298729515
LTBP3,hsa-miR-149-3p,YWHAE,455.372702,49.801298729515
LTBP3,hsa-miR-149-3p,YWHAE,4.055910623,49.801298729515
LTBP3,hsa-miR-149-3p,MKNK2,8.61816614,6.229529163622
LTBP3,hsa-miR-149-3p,MKNK2,455.372702,6.229529163622
LTBP3,hsa-miR-149-3p,MKNK2,4.055910623,6.229529163622
LTBP3,hsa-miR-149-3p,KHSRP,8.61816614,20.462332576232
LTBP3,hsa-miR-149-3p,KHSRP,455.372702,20.462332576232
LTBP3,hsa-miR-149-3p,KHSRP,4.055910623,20.462332576232
LTBP3,hsa-miR-149-3p,FGFR1,8.61816614,9.12657060276499
LTBP3,hsa-miR-149-3p,FGFR1,455.372702,9.12657060276499
LTBP3,hsa-miR-149-3p,FGFR1,4.055910623,9.12657060276499
LTBP3,hsa-miR-149-3p,GPC1,8.61816614,4.2753728647259
LTBP3,hsa-miR-149-3p,GPC1,455.372702,4.2753728647259
LTBP3,hsa-miR-149-3p,GPC1,4.055910623,4.2753728647259
LTBP3,hsa-miR-149-3p,DEDD,8.61816614,1.7320772865698
LTBP3,hsa-miR-149-3p,DEDD,455.372702,1.7320772865698
LTBP3,hsa-miR-149-3p,DEDD,4.055910623,1.7320772865698
LTBP3,hsa-miR-149-3p,AGO2,8.61816614,26.585887787939
LTBP3,hsa-miR-149-3p,AGO2,455.372702,26.585887787939
LTBP3,hsa-miR-149-3p,AGO2,4.055910623,26.585887787939
LTBP3,hsa-miR-149-3p,BCL2L2,8.61816614,-4.3348241976983
LTBP3,hsa-miR-149-3p,BCL2L2,455.372702,-4.3348241976983
LTBP3,hsa-miR-149-3p,BCL2L2,4.055910623,-4.3348241976983
LTBP3,hsa-miR-149-3p,CALR,8.61816614,104.7403997376
LTBP3,hsa-miR-149-3p,CALR,455.372702,104.7403997376
LTBP3,hsa-miR-149-3p,CALR,4.055910623,104.7403997376
LTBP3,hsa-miR-149-3p,MAZ,8.61816614,-11.427785459516
LTBP3,hsa-miR-149-3p,MAZ,455.372702,-11.427785459516
LTBP3,hsa-miR-149-3p,MAZ,4.055910623,-11.427785459516
LTBP3,hsa-miR-149-3p,DDX6,8.61816614,73.3974718214
LTBP3,hsa-miR-149-3p,DDX6,455.372702,73.3974718214
LTBP3,hsa-miR-149-3p,DDX6,4.055910623,73.3974718214
LTBP3,hsa-miR-149-3p,CDKN1B,8.61816614,1.6914825123531
LTBP3,hsa-miR-149-3p,CDKN1B,455.372702,1.6914825123531
LTBP3,hsa-miR-149-3p,CDKN1B,4.055910623,1.6914825123531
LTBP3,hsa-miR-149-3p,NR1H2,8.61816614,1.4467705022453
LTBP3,hsa-miR-149-3p,NR1H2,455.372702,1.4467705022453
LTBP3,hsa-miR-149-3p,NR1H2,4.055910623,1.4467705022453
LTBP3,hsa-miR-149-3p,STMN1,8.61816614,10.5563718730098
LTBP3,hsa-miR-149-3p,STMN1,455.372702,10.5563718730098
LTBP3,hsa-miR-149-3p,STMN1,4.055910623,10.5563718730098
LTBP3,hsa-miR-149-3p,ALDOA,8.61816614,89.71653056286
LTBP3,hsa-miR-149-3p,ALDOA,455.372702,89.71653056286
LTBP3,hsa-miR-149-3p,ALDOA,4.055910623,89.71653056286
LTBP3,hsa-miR-149-3p,RNF38,8.61816614,6.2357038053211
LTBP3,hsa-miR-149-3p,RNF38,455.372702,6.2357038053211
LTBP3,hsa-miR-149-3p,RNF38,4.055910623,6.2357038053211
LTBP3,hsa-miR-149-3p,BTG2,8.61816614,-10.323815407583
LTBP3,hsa-miR-149-3p,BTG2,455.372702,-10.323815407583
LTBP3,hsa-miR-149-3p,BTG2,4.055910623,-10.323815407583
LTBP3,hsa-miR-149-3p,NISCH,8.61816614,3.7766302526759
LTBP3,hsa-miR-149-3p,NISCH,455.372702,3.7766302526759
LTBP3,hsa-miR-149-3p,NISCH,4.055910623,3.7766302526759
LTBP3,hsa-miR-149-3p,RPL15,8.61816614,177.327450287617
LTBP3,hsa-miR-149-3p,RPL15,455.372702,177.327450287617
LTBP3,hsa-miR-149-3p,RPL15,4.055910623,177.327450287617
LTBP3,hsa-miR-149-3p,TOP1,8.61816614,43.9409675275822
LTBP3,hsa-miR-149-3p,TOP1,455.372702,43.9409675275822
LTBP3,hsa-miR-149-3p,TOP1,4.055910623,43.9409675275822
LTBP3,hsa-miR-149-3p,GGCX,8.61816614,-9.9130730455846
LTBP3,hsa-miR-149-3p,GGCX,455.372702,-9.9130730455846
LTBP3,hsa-miR-149-3p,GGCX,4.055910623,-9.9130730455846
LTBP3,hsa-miR-149-3p,HOXA10,8.61816614,1.65021233090322
LTBP3,hsa-miR-149-3p,HOXA10,455.372702,1.65021233090322
